"model","forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"AryaStark",2021-12-15,"wind","60 hour",6.12,11.16,12.6,14.76,18.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"wind","60 hour",7.83866107572062,12.1174327090262,14.3626794196469,16.6079431688223,20.8870863539034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"wind","60 hour",5.48728204956778,11.1962908449792,14.1918140638864,17.1873372827935,22.8963460782049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"wind","60 hour",7.83866107572062,12.1174327090262,14.3626794196469,16.6079431688223,20.8870863539034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"wind","60 hour",8.04401395181531,13.1867904720331,15.8852109909058,18.5836315097785,23.7264080299962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"wind","60 hour",11.44,15.84,17.54,19.23,23.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"wind","60 hour",8.77575,10.45,11.77,12.5175,14.8485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"wind","60 hour",9.85418503260611,13.222521800945,14.5372604445537,16.0365095501876,19.7626362495136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"wind","60 hour",6.60276965513195,12.2830834503857,15.3877491684665,18.0825714409088,22.3224050859488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"wind","60 hour",9.5260867070431,11.9193450464917,13.9646390629948,16.3980313222333,18.9247053299673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"wind","60 hour",7.83866107572061,12.1174327090262,14.3626794196469,16.6079431688223,20.8870863539034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"wind","60 hour",8.5562017375,13.1653465,15.3085285,17.59760975,22.4573643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"wind","60 hour",6.264,11.88,13.32,14.76,19.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"wind","60 hour",7.76338930744721,12.1367322737221,14.0675719675614,16.2176930676999,21.0370248897642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"wind","60 hour",8.74625,10.8428277742387,12.2667911397965,13.5067449655873,16.216734811087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"wind","60 hour",7.92601728686104,12.226862208365,14.4836811076012,16.7405160769388,21.0417114345122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"wind","60 hour",7.92021933870877,12.3201916079315,14.3420947074431,16.4718948873571,21.5647341455386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-15,"wind","60 hour",8.77575,10.45,11.77,12.5175,14.8485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-15,"wind","60 hour",7.83866107572064,12.1174327090262,14.362679419647,16.6079431688224,20.8870863539034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"wind","60 hour",7.83866107572062,12.1174327090262,14.3626794196469,16.6079431688223,20.8870863539034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"wind","72 hour",3.96,7.92,10.44,12.6,18.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"wind","72 hour",1.56865148874991,6.22883125279099,9.04874267931344,11.9185566053424,17.4307233057337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"wind","72 hour",0.49690297031645,5.9625384575657,9.15756582858368,12.3525931996016,18.441826375159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"wind","72 hour",1.56865148874991,6.22883125279099,9.04874267931344,11.9185566053424,17.4307233057337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"wind","72 hour",5.02398220066529,9.22036059441993,11.4222049713135,13.624049348207,17.8204277419617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"wind","72 hour",9.32,10.36,10.76,11.16,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"wind","72 hour",3.272,5.915,7.69,9.135,12.57675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"wind","72 hour",4.63538791831648,8.99863182238033,11.0000333651036,13.1987498997076,19.1217483746779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"wind","72 hour",4.2178815743938,7.83253004461605,9.89787753572419,12.1125733178359,17.7402064466994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"wind","72 hour",4.44146513788232,6.61666504146915,8.80641725864974,10.4372161042927,15.1498801370914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"wind","72 hour",1.56865148874991,6.22883125279098,9.04874267931344,11.9185566053424,17.4307233057337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"wind","72 hour",1.4422715425,7.33117215,9.79059025,12.6352335,19.378944925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"wind","72 hour",2.16,6.12,8.64,10.44,17.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"wind","72 hour",2.39891175550899,6.70013517380073,9.18624131389145,12.2222316542748,18.4722059894816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"wind","72 hour",6.41675,9.11800017398262,11.003688727363,12.9819615490046,16.9629233426558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"wind","72 hour",1.49364654156388,6.13709198244525,8.98234584754031,11.8834314924981,17.4604494362331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"wind","72 hour",2.3246190132978,6.75347046560389,9.33359048199322,12.5336467140589,18.8269852585073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-15,"wind","72 hour",3.272,5.915,7.69,9.135,12.57675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-15,"wind","72 hour",1.56865148874991,6.22883125279099,9.04874267931344,11.9185566053424,17.4307233057337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"wind","72 hour",1.56865148874991,6.22883125279099,9.04874267931344,11.9185566053424,17.4307233057337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"wind","84 hour",4.68,9,12.6,15.84,26.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"wind","84 hour",3.12196606683951,9.7267543719942,13.4440650953068,17.1903636291751,24.3546030601243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"wind","84 hour",3.22788782150558,9.81082443801019,13.2648985496464,16.7189726612825,23.3019092777871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"wind","84 hour",3.12196606683951,9.7267543719942,13.4440650953068,17.1903636291751,24.3546030601243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"wind","84 hour",8.39276498674711,13.6269427048656,16.3733215332031,19.1197003615406,24.3538780796591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"wind","84 hour",3.45,7.73,9.38,11.04,15.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"wind","84 hour",4.14175,6.59,10.465,13.81,18.28775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"wind","84 hour",7.14883963482948,12.3756736969188,14.7191333692002,16.7939890174741,23.4443036038958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"wind","84 hour",5.9941491023968,11.1824560551788,14.4768342569587,17.6900611276637,22.5421845774632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"wind","84 hour",10.3437804709667,11.0885116819583,13.7915367636546,16.5126929539518,19.9504224833894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"wind","84 hour",3.12196606683951,9.7267543719942,13.4440650953068,17.1903636291751,24.3546030601243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"wind","84 hour",6.3597430175,11.157815,13.631515,16.24534525,21.302925325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"wind","84 hour",4.68,10.8,14.76,19.44,24.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"wind","84 hour",3.49079591728139,9.79499521866564,13.5139613261,17.4179790080611,24.7262664157204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"wind","84 hour",8.84791666666667,11.0116666666667,12.4527967411738,14.0281422552293,17.2329396739785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"wind","84 hour",2.92452609219504,9.58376550076674,13.3799278022486,17.2117739827837,24.544774034479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"wind","84 hour",3.89981247851562,9.95873015456485,13.4567763460052,17.2996802409334,24.2831933386449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-15,"wind","84 hour",4.14175,6.59,10.465,13.81,18.28775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-15,"wind","84 hour",3.12196606683951,9.7267543719942,13.4440650953068,17.1903636291751,24.3546030601243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"wind","84 hour",3.12196606683951,9.7267543719942,13.4440650953068,17.1903636291751,24.3546030601243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"temperature","36 hour",6.34396590605195,7.86437239425726,8.66213135746936,9.45989032068145,10.9802968088868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"temperature","36 hour",6.45927192863802,7.98622261331378,8.78741532364009,9.5886080339664,11.1155587186422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"temperature","36 hour",4.89263721639379,7.35528693624931,8.64744196354434,9.93959699083938,12.4022467106949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"temperature","36 hour",6.75405198104024,8.16011859266744,8.89788329638356,9.63564800009967,11.0417146117269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"temperature","36 hour",7.06267632161543,8.56442494373122,9.35239410400391,10.1403632642766,11.6421118863924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"temperature","36 hour",4.11,6.86,7.93,8.99,11.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"temperature","36 hour",-1.585546,0.5012513,2.701461,4.90167,6.988468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"temperature","36 hour",4.68653631210327,8.1459379196167,8.93702220916748,9.43700790405273,11.7618675231934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"temperature","36 hour",5.10820975500926,8.33017041939148,9.11260960676445,9.80642568438475,11.6290609405773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"temperature","36 hour",6.67556984322484,7.82401101190172,9.11263371696896,9.4635848069027,11.1240115371619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"temperature","36 hour",6.45927192863802,7.98622261331378,8.78741532364009,9.5886080339664,11.1155587186422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"temperature","36 hour",6.776563375,8.20269875,8.953484,9.664341,10.8658142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"temperature","36 hour",6.7,7.2,8.5,9.5,10.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"temperature","36 hour",6.46549091673875,8.10398673580168,8.90739506983879,9.70049168998273,11.1823545219292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"temperature","36 hour",6.96,7.5895,7.90933333333334,8.25416666666666,8.91491666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"temperature","36 hour",6.42429512147725,7.97094760400485,8.78247786941897,9.5940081348331,11.1406606173607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-15,"temperature","36 hour",6.74725,7.7625,8.235,8.785,9.4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-15,"temperature","36 hour",6.45927192863802,7.98622261331378,8.78741532364009,9.5886080339664,11.1155587186422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"temperature","36 hour",6.23689673353041,7.88911548256987,8.73288690197485,9.54662513544137,11.055532613178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"temperature","36 hour",6.45927192863802,7.98622261331378,8.78741532364009,9.5886080339664,11.1155587186422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"temperature","48 hour",3.00950599101658,4.97389006890087,6.00460456366281,7.03531905842476,8.99970313630905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"temperature","48 hour",2.93126184111122,4.9082899528704,5.94563878616819,6.98298761946597,8.96001573122516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"temperature","48 hour",2.15411399474883,4.51093542544024,5.74756223255403,6.98418903966781,9.34101047035922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"temperature","48 hour",3.21454020481533,5.01630351845734,5.96169071865358,6.90707791884983,8.70884123249184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"temperature","48 hour",4.07430390884705,5.60562916763752,6.40911722183228,7.21260527602703,8.7439305348175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"temperature","48 hour",0.72,3.59,4.7,5.8,8.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"temperature","48 hour",-3.585546,-2.5012513,0.701461,2.90167,4.988468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"temperature","48 hour",2.2642879486084,4.58305883407593,5.52803802490234,6.36715078353882,8.62384796142578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"temperature","48 hour",3.10454171963524,5.53856202744043,6.4541699998561,7.19937406260016,8.83806621982111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"temperature","48 hour",4.02859977661698,5.09330253357389,5.76804623694739,6.98940056253263,7.68922967042562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"temperature","48 hour",2.93126184111122,4.9082899528704,5.94563878616819,6.98298761946597,8.96001573122516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"temperature","48 hour",4.15894431,5.489583225,6.17504095,6.957226975,8.498887675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"temperature","48 hour",2.7,4.4,5.1,6.5,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"temperature","48 hour",2.68826907780137,4.80841784416622,5.84626910057793,6.91592150826764,8.98808994984418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"temperature","48 hour",5.58825,6.35791666666667,6.74683333333333,6.96933333333333,7.80958333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"temperature","48 hour",3.01893833167945,4.93988128865948,5.94780217931476,6.95572306997004,8.87666602695008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-15,"temperature","48 hour",2.65975,4.4325,5.39,6.2475,7.60775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-15,"temperature","48 hour",2.93126184111122,4.9082899528704,5.94563878616819,6.98298761946597,8.96001573122516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"temperature","48 hour",3.47806206816007,5.19744478695651,6.04529517490563,6.88146888613343,8.8742134940866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"temperature","48 hour",2.93126184111122,4.9082899528704,5.94563878616819,6.98298761946597,8.96001573122516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"temperature","60 hour",3.67635458241278,5.71176105712519,6.77974108192661,7.84772110672803,9.88312758144044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"temperature","60 hour",3.775904424256,5.83974698759074,6.92264745949175,8.00554793139277,10.0693904947275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"temperature","60 hour",3.02509821669934,5.57370962815104,6.91096884994651,8.24822807174198,10.7968394831937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"temperature","60 hour",4.23130380812897,6.10019890881931,7.08081023180752,8.06142155479574,9.93031665548608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"temperature","60 hour",4.9486403478347,6.45735865301667,7.24898481369019,8.0406109743637,9.54932927954568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"temperature","60 hour",4.35,5.67,6.18,6.69,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"temperature","60 hour",-1.585546,0.5012513,2.701461,4.90167,6.988468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"temperature","60 hour",2.90291976928711,5.56979990005493,6.18096590042114,7.45755243301392,9.66016674041748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"temperature","60 hour",3.19877706254714,5.99730472337818,6.7648037240353,7.6194749916844,9.73379458095628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"temperature","60 hour",4.73543101677177,6.07714280084831,6.61243420112781,7.60830973147694,9.80945089215138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"temperature","60 hour",3.775904424256,5.83974698759074,6.92264745949175,8.00554793139277,10.0693904947275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"temperature","60 hour",4.654193795,6.27260175,7.1138671,7.925062875,9.45347525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"temperature","60 hour",2.71,5.4,6.8,8.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"temperature","60 hour",3.77295317607687,5.6884401938175,6.85707092244245,8.01367164715105,9.99420165799716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"temperature","60 hour",6.95344166666667,7.70158333333333,8.25166666666667,8.84,9.51641666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"temperature","60 hour",3.66271419163214,5.78142589980832,6.8931162725948,8.00480664538128,10.1235183535575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-15,"temperature","60 hour",4.337,5.335,6.275,7.4225,8.7015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-15,"temperature","60 hour",3.775904424256,5.83974698759074,6.92264745949175,8.00554793139277,10.0693904947275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"temperature","60 hour",4.01877768203645,5.89552816550871,6.9050483229917,7.90048203627197,9.8903291711709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"temperature","60 hour",3.775904424256,5.83974698759074,6.92264745949175,8.00554793139277,10.0693904947275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"temperature","72 hour",-1.80837658530639,1.64180093055196,3.45211288284951,5.26242483514706,8.71260235100541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"temperature","72 hour",-1.83683988900023,1.64998927995056,3.4795323950969,5.30907551024324,8.79590467919403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"temperature","72 hour",-0.396655740176578,2.08926425086921,3.39362921515308,4.69799417943696,7.18391417048275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"temperature","72 hour",-1.03096570367771,1.92835270856277,3.48111034717961,5.03386798579646,7.99318639803694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"temperature","72 hour",1.1511020338983,2.85451986526763,3.74830508232117,4.6420902993747,6.34550813074404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-15,"temperature","72 hour",2.78,3.65,3.98,4.32,5.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-15,"temperature","72 hour",-3.585546,-2.5012513,0.701461,2.90167,4.988468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-15,"temperature","72 hour",0.821866035461426,2.64792442321777,4.0799126625061,5.42277383804321,7.7339243888855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-15,"temperature","72 hour",-0.794418547846803,1.86938585551303,2.99081310744709,4.16280350863459,6.59612934806486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-15,"temperature","72 hour",1.35976367795879,2.90540823071696,4.24859325492522,5.21021734393527,6.81862206826733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-15,"temperature","72 hour",-1.83683988900023,1.64998927995056,3.4795323950969,5.30907551024324,8.79590467919403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-15,"temperature","72 hour",1.27418119,2.702834375,3.38053015,4.103379275,5.3676259325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-15,"temperature","72 hour",-1.98,0.6,2.6,3.9,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-15,"temperature","72 hour",-0.605096376338595,1.47496115645996,3.279024191904,5.16023205058403,7.73246076553894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-15,"temperature","72 hour",2.15841666666667,4.92633333333333,5.73166666666667,6.9275,8.13091666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-15,"temperature","72 hour",-1.93108189391545,1.6030651435106,3.45743599649485,5.31180684947911,8.84595388690515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-15,"temperature","72 hour",-0.1505,0.43,1.26,5.63,8.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-15,"temperature","72 hour",-1.83683988900023,1.64998927995056,3.4795323950969,5.30907551024324,8.79590467919403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-15,"temperature","72 hour",-0.657820473286966,1.7682970252716,3.05365045258033,4.41282425609497,6.76782921585409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-15,"temperature","72 hour",-1.83683988900023,1.64998927995056,3.4795323950969,5.30907551024324,8.79590467919403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-15,"temperature","84 hour",-0.407642570063983,3.30466452734401,5.25251616052724,7.20036779371046,10.9126748911185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-15,"temperature","84 hour",-0.33333689087251,3.39691785053066,5.35418663233615,7.31145541414164,11.0417101555448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-15,"temperature","84 hour",1.36566530743813,4.07602162406917,5.49814857621287,6.92027552835657,9.63063184498762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-15,"temperature","84 hour",0.613323502324943,3.864824909902,5.57089128880386,7.27695766770572,10.5284590752828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-15,"temperature","84 hour",2.3280388889336,4.04846610601553,4.95117616653442,5.85388622705332,7.57431344413524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
