"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"CaptainRaymondHolt","DAX","1 day",2022-01-12,-1.64224994024429,-0.679079574552599,0.464295902334388,0.87400205005892,1.23083764678672,0.132760712578062,0.0887505326411175,0.40592014356533,0.331535189756327,0.370620668740429,0.0549038467104331,0.250346076282727,0.331535189756327,TRUE,TRUE,FALSE
"Joey","DAX","1 day",2022-01-12,-2.0342135,-0.9984999,0.20554337,0.9442064,1.7603924,0.132760712578062,0.108348710628903,0.565630306289031,0.0727826574219383,0.405722843710969,0.081381584371097,0.246773220484388,0.0727826574219383,TRUE,TRUE,FALSE
"DexterJettster","DAX","1 day",2022-01-12,-2.00985825250286,-0.351030494228866,0.104736342534206,0.587625273755954,1.70220109405235,0.132760712578062,0.107130948254046,0.241895603403464,0.0280243700438557,0.227432280588946,0.0784720190737145,0.136591044272805,0.0280243700438557,TRUE,TRUE,FALSE
"mean_ensemble","DAX","1 day",2022-01-12,-2.00459356864215,-0.510936956718804,0.108161384172673,0.668013138263564,1.93424352307263,0.132760712578062,0.106867714061011,0.321848834648433,0.0245993284053887,0.267626212842751,0.0900741405247285,0.162203246096462,0.0245993284053887,TRUE,TRUE,FALSE
"median_ensemble","DAX","1 day",2022-01-12,-2.02343690780673,-0.496172661875782,0.0758114776579996,0.61710201,2.0863974439886,0.132760712578062,0.10780988101924,0.314466687226922,0.0569492349200621,0.242170648710969,0.097681836570527,0.163815657689544,0.0569492349200621,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","1 day",2022-01-12,-1.96477200427813,-0.46637199108741,0.0559887750642117,0.581652044880941,1.88609571079961,0.132760712578062,0.10487663584281,0.299566351832736,0.0767719375138499,0.22444566615144,0.0876667499110775,0.158665468250382,0.0767719375138499,TRUE,TRUE,FALSE
"SamwellTarly","DAX","1 day",2022-01-12,0.000382,0.003184,0.004518,0.000382,0.000382,0.132760712578062,0.00661893562890308,0.0647883562890308,0.128242712578062,0.198568068867092,0.25813848952722,0.131271312578062,0.128242712578062,FALSE,FALSE,FALSE
"UglyNakedGuy","DAX","1 day",2022-01-12,-1.72067912872058,-0.264623659850475,0.143079910328381,0.523827914773825,1.48798741499469,0.132760712578062,0.0926719920649321,0.198692186214268,0.0103191977503193,0.195533601097882,0.0677613351208315,0.112995662449647,0.0103191977503193,TRUE,TRUE,FALSE
"Yoda","DAX","1 day",2022-01-12,-1.89363796826646,-0.45553954410019,-0.0152001371325668,0.436592141182532,1.63556345338218,0.132760712578062,0.101319934042226,0.294150128339126,0.147960849710628,0.151915714302235,0.0751401370402059,0.154097352686884,0.147960849710628,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","1 day",2022-01-12,-1.97943101414343,-0.451451069067288,0.0756533626906731,0.608680241044104,2.0863974439886,0.132760712578062,0.105609586336075,0.292105890822675,0.0571073498873886,0.237959764233021,0.097681836570527,0.158092885569937,0.0571073498873886,TRUE,TRUE,FALSE
"Shaggydog","DAX","1 day",2022-01-12,-2.21305530450306,-0.500195507369166,0.0409888479684142,0.505185091522879,2.13320059781317,0.132760712578062,0.117290800854056,0.316478109973614,0.0917718646096475,0.186212189472409,0.100021994261756,0.162354991834296,0.0917718646096475,TRUE,TRUE,FALSE
"ChandlerBing","DAX","2 day",2022-01-12,-1.26214014122667,0.126211023235281,0.854680412262186,1.58314980128909,2.97150096575104,-0.796905389970881,0.0232617375627895,1.38467461980924,1.65158580223307,1.19002759562999,0.188420317786096,0.887594014604236,1.65158580223307,FALSE,TRUE,FALSE
"AryaStark","DAX","2 day",2022-01-12,-2.72717126545524,-0.652811070170041,0.143093602178427,0.89561881301887,2.70974000836916,-0.796905389970881,0.0965132937742179,0.21614147970126,0.939998992149308,0.846262101494876,0.175332269917002,0.454849627407333,0.939998992149308,FALSE,TRUE,FALSE
"Bronn","DAX","2 day",2022-01-12,-3.44717554905726,-0.795960687297334,0.14118054133538,1.00248992297662,3.16793836275845,-0.796905389970881,0.132513507954319,0.00141705401032094,0.938085931306261,0.89969765647375,0.198242187636467,0.433991267476223,0.938085931306261,FALSE,TRUE,FALSE
"CaptainRaymondHolt","DAX","2 day",2022-01-12,-2.30461569718036,-0.702204970928655,0.232121597101198,1.52719650120599,2.14527684433823,-0.796905389970881,0.0753855153604739,0.142050628563339,1.02902698707208,1.16205094558843,0.147109111715456,0.511124637659956,1.02902698707208,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2022-01-12,-3.93656249759128,-0.748017337438078,0.16366619333823,0.924420302130136,3.1329715130069,-0.796905389970881,0.15698285538102,0.0733320787992047,0.960571583309111,0.860662846050509,0.196493845148889,0.449608641737747,0.960571583309111,FALSE,TRUE,FALSE
"DexterJettster","DAX","2 day",2022-01-12,-4.71394096354663,-0.785351564670655,0.109779856826009,1.05031426283686,4.16215113818249,-0.796905389970881,0.195851778678787,0.0173307379503391,0.90668524679689,0.923609826403871,0.247952826407669,0.458286083247511,0.90668524679689,FALSE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2022-01-12,-2.88673463458633,-0.624934072152046,0.216374474199117,0.988897385395041,2.67008601775794,-0.796905389970881,0.104491462230772,0.257956976728253,1.01327986417,0.892901387682961,0.173349570386441,0.488395852239685,1.01327986417,FALSE,TRUE,FALSE
"GinaLinetti","DAX","2 day",2022-01-12,-4.649822,-2.40487,0.03791007,2.32905,4.574002,-0.796905389970881,0.192645830501456,0.803982305014559,0.834815459970881,1.56297769498544,0.268545369498544,0.732593331994176,0.834815459970881,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","2 day",2022-01-12,-2.81212341043982,-0.75023593217239,0.176940394187656,0.881367444300704,2.45181625447911,-0.796905389970881,0.100760901023447,0.0700041866977366,0.973845784158537,0.839136417135793,0.1624360822225,0.429236674247602,0.973845784158537,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","2 day",2022-01-12,-3.91369676,-0.68013218,0.14109943,0.91878211,3.19185728,-0.796905389970881,0.155839568501456,0.175159814956322,0.938004819970881,0.857843749985441,0.199438133498544,0.465257217382529,0.938004819970881,FALSE,TRUE,FALSE
"DougJudy","DAX","2 day",2022-01-12,-3.82165897761816,-0.684490435801317,0.23606667080552,1.11307852698875,3.91198403153423,-0.796905389970881,0.151237679382364,0.168622431254346,1.0329720607764,0.954991958479817,0.235444471075256,0.508653720193637,1.0329720607764,FALSE,TRUE,FALSE
"median_ensemble","DAX","2 day",2022-01-12,-2.92303483534175,-0.684490435801317,0.14981929941955,0.91878211,2.70974000836916,-0.796905389970881,0.106306472268543,0.168622431254346,0.946724689390431,0.857843749985441,0.175332269917002,0.450965922563153,0.946724689390431,FALSE,TRUE,FALSE
"HotPie","DAX","2 day",2022-01-12,-2.42592421802554,-0.798426631187115,0.390632855914919,1.23084059927944,2.42653524971854,-0.796905389970881,0.081450941402733,0.000760620608116935,1.1875382458858,1.01387299462516,0.161172031984471,0.488958966901256,1.1875382458858,TRUE,TRUE,FALSE
"SamwellTarly","DAX","2 day",2022-01-12,0.000382,0.001851,-0.000233,0.000382,0.000382,-0.796905389970881,1.55471041044322,1.19813458495632,0.796672389970881,0.398643694985441,0.0398643694985441,0.797605089970881,0.796672389970881,FALSE,FALSE,FALSE
"KyloRen","DAX","2 day",2022-01-12,-3.44090849127874,-0.661276381550203,0.142346409982047,0.900197265411416,3.01887377645704,-0.796905389970881,0.132200155065393,0.203443512631017,0.939251799952928,0.848551327691148,0.190788958321396,0.462847150732377,0.939251799952928,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","2 day",2022-01-12,0.4,0.46,0.49,0.52,0.58,-0.796905389970881,2.33396551044322,1.88535808495632,1.28690538997088,0.658452694985441,0.0688452694985441,1.24670538997088,1.28690538997088,FALSE,FALSE,FALSE
"ObiWanKenobi","DAX","2 day",2022-01-12,-2.24164803291387,-0.451798080316542,0.162544654758255,0.780054382637554,2.40142967763307,-0.796905389970881,0.0722371321471494,0.517660964481509,0.959450044729136,0.788479886304218,0.159916753380198,0.499548956208442,0.959450044729136,FALSE,TRUE,FALSE
"Joey","DAX","2 day",2022-01-12,-4.995042,-0.36890277,0.40714937,0.9723196,2.7603698,-0.796905389970881,0.209906830501456,0.642003929956322,1.20405475997088,0.884612494985441,0.177863759498544,0.623688354982529,1.20405475997088,FALSE,TRUE,FALSE
"Shaggydog","DAX","2 day",2022-01-12,-3.13415530677718,-0.718072693053608,0.136325611269469,0.766552805984112,2.68301398049505,-0.796905389970881,0.116862495840315,0.11824904537591,0.933231001240351,0.781729097977496,0.173995968523297,0.424813521791474,0.933231001240351,FALSE,TRUE,FALSE
"UglyNakedGuy","DAX","2 day",2022-01-12,-2.46423471997006,-0.509384889593704,0.14981929941955,0.781309603467141,2.08031316310336,-0.796905389970881,0.0833664664999589,0.431280750565766,0.946724689390431,0.789107496719011,0.143860927653712,0.478868066165776,0.946724689390431,FALSE,TRUE,FALSE
"Yoda","DAX","2 day",2022-01-12,-2.92303483534175,-0.693295224477705,0.059218456444966,0.678535892604391,2.32380700049352,-0.796905389970881,0.106306472268544,0.155415248239764,0.856123846415847,0.737720641287636,0.15603561952322,0.402320365547002,0.856123846415847,FALSE,TRUE,FALSE
"GinaLinetti","DAX","5 day",2022-01-12,-3.538651,-1.270092,1.121757,3.513607,5.782166,-0.479593268277867,0.152952886586107,0.395249365861067,1.60135026827787,1.99660013413893,0.313087963413894,0.891848123655574,1.60135026827787,TRUE,TRUE,FALSE
"ChandlerBing","DAX","5 day",2022-01-12,-0.567214260157239,0.893258817231802,1.65957065360942,2.42588248998703,3.88635556737607,-0.479593268277867,0.00438104959396861,2.0592781282645,2.13916392188728,1.45273787913245,0.218297441782697,1.17477168413218,2.13916392188728,FALSE,TRUE,FALSE
"DexterJettster","DAX","5 day",2022-01-12,-4.92187623609239,-0.844915461238855,0.217970951898749,1.09582728049165,4.45291769853029,-0.479593268277867,0.222114148390726,0.182661096480494,0.697564220176616,0.787710274384758,0.246625548340408,0.427335057554601,0.697564220176616,TRUE,TRUE,FALSE
"AryaStark","DAX","5 day",2022-01-12,-3.4077585144997,-0.764442762595575,0.231897503355846,1.18640883963211,3.37907130948967,-0.479593268277867,0.146408262311092,0.142424747158854,0.711490771633713,0.833001053954988,0.192933228888377,0.405251612789405,0.711490771633713,TRUE,TRUE,FALSE
"Bronn","DAX","5 day",2022-01-12,-4.39304125553721,-0.959134909699239,0.203966950941283,1.27466732015907,3.8308775244376,-0.479593268277867,0.195672399362967,0.239770820710686,0.68356021921915,0.877130294218466,0.215523539635774,0.442331454629409,0.68356021921915,TRUE,TRUE,FALSE
"HotPie","DAX","5 day",2022-01-12,-3.14017066810444,-0.917033133552877,0.381480612533051,1.44171650741237,3.39933011275082,-0.479593268277867,0.133028869991329,0.218719932637505,0.861073880810918,0.960654887845118,0.193946169051435,0.473484748067261,0.861073880810918,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2022-01-12,-4.75944674725471,-0.846163184392834,0.170139635921451,1.20953097840677,3.89032640718187,-0.479593268277867,0.213992673948842,0.183284958057484,0.649732904199318,0.844562123342319,0.218495983772987,0.42201372866419,0.649732904199318,TRUE,TRUE,FALSE
"DougJudy","DAX","5 day",2022-01-12,-3.75234728882504,-0.289584623909263,0.717756177100287,1.7205685886788,4.754476323441,-0.479593268277867,0.163637701027359,0.285012966552906,1.19734944537815,1.10008092847833,0.261703479585944,0.601556904204539,1.19734944537815,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","5 day",2022-01-12,0.6,0.69,0.74,0.79,0.88,-0.479593268277867,2.10520687314184,1.7543899024168,1.21959326827787,0.634796634138934,0.0679796634138934,1.15639326827787,1.21959326827787,FALSE,FALSE,FALSE
"CaptainRaymondHolt","DAX","5 day",2022-01-12,-2.38214657914547,-1.00744901297003,0.334706986486477,0.92454705965439,2.9280670069495,-0.479593268277867,0.0951276655433804,0.263927872346081,0.814300254764344,0.702070163966129,0.170383013761369,0.409161794076261,0.814300254764344,TRUE,TRUE,FALSE
"Joey","DAX","5 day",2022-01-12,-3.3291342,-1.1736497,-0.85815,1.266191,3.1893306,-0.479593268277867,0.142477046586107,0.347028215861066,0.378556731722133,0.872892134138934,0.183446193413894,0.384880064344427,0.378556731722133,TRUE,TRUE,FALSE
"Shaggydog","DAX","5 day",2022-01-12,-3.97829253225998,-0.807514712940549,0.115140101251126,0.938924362833422,3.07394631621265,-0.479593268277867,0.174934963199106,0.163960722331341,0.594733369528993,0.709258815555644,0.177676979224526,0.364112969967922,0.594733369528993,TRUE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2022-01-12,-3.18489356133233,-0.632533591872696,0.313792221914313,1.26227217325555,3.28844124103279,-0.479593268277867,0.135265014652723,0.0764701617974145,0.79338549019218,0.870932720766708,0.188401725465533,0.412891022574912,0.79338549019218,TRUE,TRUE,FALSE
"median_ensemble","DAX","5 day",2022-01-12,-3.538651,-0.807514712940549,0.217970951898749,1.14908571237988,3.37907130948967,-0.479593268277867,0.152952886586107,0.163960722331341,0.697564220176616,0.814339490328874,0.192933228888377,0.404350109662263,0.697564220176616,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","5 day",2022-01-12,-4.12768843625485,-0.962913706234718,0.226123438144275,1.14908571237988,2.84559897157783,-0.479593268277867,0.182404758398849,0.241660218978425,0.705716706422142,0.814339490328874,0.166259611992785,0.422076157224215,0.705716706422142,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","5 day",2022-01-12,-4.48654735,-0.82816327,0.13852762,1.13403645,4.0238778,-0.479593268277867,0.200347704086107,0.174285000861067,0.618120888277867,0.806814859138933,0.225173553413894,0.404948401155573,0.618120888277867,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","5 day",2022-01-12,-3.1509780900486,-0.692722574923864,0.214875849657393,1.02742180847055,2.60007098251593,-0.479593268277867,0.133569241088537,0.106564653322999,0.69446911793526,0.753507538374208,0.15398321253969,0.368418752652139,0.69446911793526,TRUE,TRUE,FALSE
"Yoda","DAX","5 day",2022-01-12,-4.12481313938068,-0.752543085879803,-0.000318080124089151,0.821215242391477,2.79289657088369,-0.479593268277867,0.182260993555141,0.136474908800968,0.479275188153778,0.650404255334672,0.163624491958078,0.322407967560527,0.479275188153778,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","5 day",2022-01-12,-2.42287082915722,-0.548060404346367,0.245495831341884,1.00068628309164,2.84252016964238,-0.479593268277867,0.0971638780439676,0.03423356803425,0.725089099619751,0.740139775684754,0.166105671896012,0.352546398655747,0.725089099619751,TRUE,TRUE,FALSE
"SamwellTarly","DAX","5 day",2022-01-12,0.000381,-0.000931,-0.003815,0.000381,0.00038,-0.479593268277867,0.935949823141841,0.7179934024168,0.475778268277867,0.239987134138933,0.0239986634138934,0.478741458277867,0.475778268277867,FALSE,FALSE,FALSE
"KyloRen","DAX","5 day",2022-01-12,-4.29431197186249,-0.769851455114593,0.195956190769577,1.17000050609815,3.84207565359969,-0.479593268277867,0.190735935179231,0.145129093418363,0.675549459047444,0.824796887188008,0.216083446093878,0.410458964185385,0.675549459047444,TRUE,TRUE,FALSE
"AryaStark","DAX","6 day",2022-01-12,-3.77112691427026,-0.862065768320468,0.238026209343225,1.25360541979362,3.59206780317815,-1.49618397841227,0.1137471467929,0.951177315137701,1.73421018775549,1.37489469910294,0.254412589079521,0.885688387573712,1.73421018775549,FALSE,TRUE,FALSE
"Bronn","DAX","6 day",2022-01-12,-5.06581973671069,-1.08534818539614,0.275380387489143,1.48367617503243,4.33792020045653,-1.49618397841227,0.178481787914921,0.616253689524195,1.77156436590141,1.48993007672235,0.29170520894344,0.869587025801263,1.77156436590141,FALSE,TRUE,FALSE
"CaptainRaymondHolt","DAX","6 day",2022-01-12,-2.23735628179059,-0.695266101337122,-0.0516076530846731,1.24127990279823,3.57418930987886,-1.49618397841227,0.0370586151689158,1.20137681561272,1.4445763253276,1.36873194060525,0.253518664414557,0.861052472225808,1.4445763253276,FALSE,TRUE,FALSE
"Joey","DAX","6 day",2022-01-12,-5.623479,-1.8319604,-0.51376736,1.7947433,3.4239259,-1.49618397841227,0.206364751079387,0.167888210793866,0.982416618412269,1.64546363920613,0.246005493920614,0.649627742682454,0.982416618412269,TRUE,TRUE,FALSE
"DexterJettster","DAX","6 day",2022-01-12,-4.99118799360765,-0.864770093428255,0.253884626489231,1.11099828637657,4.54983988531289,-1.49618397841227,0.174750200759769,0.947120827476021,1.7500686049015,1.30359113239442,0.302301193186258,0.895566391743593,1.7500686049015,FALSE,TRUE,FALSE
"mean_ensemble","DAX","6 day",2022-01-12,-3.78818457592482,-0.849563716429386,0.199884935140485,1.2619302999109,3.50131189903926,-1.49618397841227,0.114600029875628,0.969930392974324,1.69606891355275,1.37905713916158,0.249874793872577,0.881906253887373,1.69606891355275,FALSE,TRUE,FALSE
"GinaLinetti","DAX","6 day",2022-01-12,-4.644897,-2.431469,-0.09774755,2.235974,4.449402,-1.49618397841227,0.157435651079387,0.467642510793866,1.39843642841227,1.86607898920613,0.297279298920614,0.837374575682454,1.39843642841227,TRUE,TRUE,FALSE
"ChandlerBing","DAX","6 day",2022-01-12,-1.50592219700272,-0.0996304791896988,0.638252337990681,1.37613515517106,2.78242687298408,-1.49618397841227,0.000486910929522455,2.09483024883385,2.13443631640295,1.43615956679166,0.213930542569818,1.17596871710556,2.13443631640295,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","6 day",2022-01-12,-5.10602931,-0.87536604,0.23813156,1.35762405,4.74115013,-1.49618397841227,0.180492266579387,0.931226907618403,1.73431553841227,1.42690401420613,0.311866705420614,0.916961086447361,1.73431553841227,FALSE,TRUE,FALSE
"DougJudy","DAX","6 day",2022-01-12,-4.49064513959743,-0.796292415349534,0.260569989705475,1.33426329117244,4.57870064934305,-1.49618397841227,0.149723058059258,1.0498373445941,1.75675396811774,1.41522363479235,0.303744231387766,0.935056447390245,1.75675396811774,FALSE,TRUE,FALSE
"median_ensemble","DAX","6 day",2022-01-12,-4.49064513959743,-0.864770093428255,0.23998729150474,1.29677348463677,3.59206780317815,-1.49618397841227,0.149723058059258,0.947120827476021,1.73617126991701,1.39647873152452,0.254412589079521,0.896781295211266,1.73617126991701,FALSE,TRUE,FALSE
"HotPie","DAX","6 day",2022-01-12,-3.5475720163186,-1.02141915409586,0.399527802272133,1.64016980436447,4.08380057515697,-1.49618397841227,0.102569401895317,0.712147236474613,1.8957117806844,1.56817689138837,0.278999227678462,0.911520907624233,1.8957117806844,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","6 day",2022-01-12,-5.24615804417818,-0.968345906220103,0.23998729150474,1.40651637752689,4.57407374600166,-1.49618397841227,0.187498703288296,0.791757108288249,1.73617126991701,1.45135017796958,0.303512886220697,0.894058029136766,1.73617126991701,FALSE,TRUE,FALSE
"KyloRen","DAX","6 day",2022-01-12,-4.82071908810375,-0.866537702782131,0.250880287611769,1.36356400741217,4.40634832980949,-1.49618397841227,0.166226755484574,0.944469413445207,1.74706426602404,1.42987399291222,0.295126615411088,0.916552208655425,1.74706426602404,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","6 day",2022-01-12,0.54,0.66,0.72,0.78,0.9,-1.49618397841227,3.97055875790392,3.2342759676184,2.21618397841227,1.13809198920613,0.119809198920614,2.13578397841227,2.21618397841227,FALSE,FALSE,FALSE
"ObiWanKenobi","DAX","6 day",2022-01-12,-2.65984395569993,-0.71207113934409,0.142472423103848,0.997701871974128,2.97626014689162,-1.49618397841227,0.0581829988643831,1.17616925860227,1.63865640151612,1.2469429251932,0.223622206265195,0.868714758088232,1.63865640151612,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","6 day",2022-01-12,-4.29044157763038,-1.09875730434763,0.244135379015833,1.29677348463677,3.40531951429443,-1.49618397841227,0.139712879960906,0.596140011096958,1.7403193574281,1.39647873152452,0.245075174635335,0.823545230929164,1.7403193574281,FALSE,TRUE,FALSE
"Shaggydog","DAX","6 day",2022-01-12,-5.29119487686365,-0.905548668589743,0.249171677778142,1.23440488067699,3.92566671716986,-1.49618397841227,0.189750544922569,0.885952964733789,1.74535565619041,1.36529442954463,0.271092534779107,0.891489226034101,1.74535565619041,FALSE,TRUE,FALSE
"UglyNakedGuy","DAX","6 day",2022-01-12,-3.70301348211465,-0.837088812667236,0.230014560039088,1.1472054654837,2.99655976056734,-1.49618397841227,0.110341475185119,0.988642748617549,1.72619853845136,1.32169472194798,0.224637186948981,0.874302934230198,1.72619853845136,FALSE,TRUE,FALSE
"Yoda","DAX","6 day",2022-01-12,-4.85314379319414,-0.8376363829414,0.0405625598645431,0.888558200398099,3.14067543176907,-1.49618397841227,0.167847990739094,0.987821393206303,1.53674653827681,1.19237108940518,0.231842970509067,0.823325996427292,1.53674653827681,FALSE,TRUE,FALSE
"SamwellTarly","DAX","6 day",2022-01-12,0.000381,0.002309,0.001842,0.000381,0.000381,-1.49618397841227,2.91830170790392,2.2477394676184,1.49802597841227,0.748282489206134,0.0748282489206135,1.49743557841227,1.49802597841227,FALSE,FALSE,FALSE
"CaptainRaymondHolt","DAX","7 day",2022-01-12,-2.39491123066345,-1.32336191608591,0.574492848365704,1.86639599466933,3.665550480618,-1.26086103798109,0.056702509634118,0.0312504390524104,1.83535388634679,1.56362851632521,0.246320575929954,0.746651185457697,1.83535388634679,TRUE,TRUE,FALSE
"DexterJettster","DAX","7 day",2022-01-12,-5.0604997511229,-0.884624725617655,0.352541477698853,1.45143296252295,4.64676207209549,-1.26086103798109,0.189981935657091,0.564354468545148,1.61340251567994,1.35614700025202,0.295381155503829,0.803853415127605,1.61340251567994,FALSE,TRUE,FALSE
"AryaStark","DAX","7 day",2022-01-12,-4.1173716332655,-1.04951997693789,0.101176517178035,1.17522011706981,3.57990681808052,-1.26086103798109,0.142825529764221,0.317011591564795,1.36203755515912,1.21804057752545,0.242038392803081,0.656390729363334,1.36203755515912,FALSE,TRUE,FALSE
"Bronn","DAX","7 day",2022-01-12,-5.60575093748126,-1.18721329387325,0.347335099268564,1.74553198989356,4.91652174656973,-1.26086103798109,0.217244494975009,0.11047161616175,1.60819613724965,1.50319651393732,0.308869139227541,0.749595580310255,1.60819613724965,FALSE,TRUE,FALSE
"ChandlerBing","DAX","7 day",2022-01-12,-2.87005117802277,-1.26276457009755,-0.419419512134369,0.423925545828808,2.03121215375403,-1.26086103798109,0.080459507002084,0.000951766058229886,0.841441525846718,0.842393291904948,0.164603659586756,0.385969950079747,0.841441525846718,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","7 day",2022-01-12,-5.75308316717284,-1.10420987852282,0.388792428974138,1.4963419076008,5.19223708311003,-1.26086103798109,0.224611106459588,0.2349767391874,1.64965346695522,1.37860147279094,0.322654906054556,0.762099538289543,1.64965346695522,FALSE,TRUE,FALSE
"DougJudy","DAX","7 day",2022-01-12,-5.76814360507823,-1.58774881873592,-0.283530318399314,0.903083949363326,4.48884910551538,-1.26086103798109,0.225364128354857,0.163443890377416,0.977330719581773,1.08197249367221,0.287485507174823,0.547119347832215,0.977330719581773,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","7 day",2022-01-12,0.81,0.96,1.03,1.11,1.26,-1.26086103798109,4.03817902406312,3.33129155697163,2.29086103798109,1.18543051899054,0.126043051899054,2.19436103798109,2.29086103798109,FALSE,FALSE,FALSE
"ObiWanKenobi","DAX","7 day",2022-01-12,-2.68804143193134,-0.915135467232798,-0.173510802866794,0.50196058473729,2.26271680471995,-1.26086103798109,0.0713590196975127,0.518588356122433,1.08735023511429,0.881410811359189,0.176178892135052,0.546977462885696,1.08735023511429,FALSE,TRUE,FALSE
"Joey","DAX","7 day",2022-01-12,-3.8193545,-0.69284636,0.9474878,2.3326476,3.742001,-1.26086103798109,0.127924673100946,0.85202201697163,2.20834883798109,1.79675431899054,0.250143101899055,1.04703858978865,2.20834883798109,FALSE,TRUE,FALSE
"Shaggydog","DAX","7 day",2022-01-12,-5.16173036899315,-1.31364775056433,0.170954962908465,1.32193592814555,4.40362855563767,-1.26086103798109,0.195043466550603,0.0263933562916208,1.43181600088955,1.29139848306332,0.283224479680938,0.645575157295207,1.43181600088955,TRUE,TRUE,FALSE
"mean_ensemble","DAX","7 day",2022-01-12,-3.92043645181353,-0.86402510805914,0.393121126277683,1.45449563612023,3.79776511894074,-1.26086103798109,0.132978770691622,0.59525389488292,1.65398216425877,1.35767833705066,0.252931307846092,0.798564894946012,1.65398216425877,FALSE,TRUE,FALSE
