"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"HotPie","DAX","1 day",2021-11-03,-1.57382553890982,-0.373598786491964,0.0976763191127247,0.51691744277626,1.73087533532045,0.435578844021123,0.100470219146547,0.404588815256543,0.337902524908398,0.0406692993775686,0.0647648245649664,0.189679136650805,0.337902524908398,TRUE,TRUE,FALSE
"DexterJettster","DAX","1 day",2021-11-03,-1.81771946224871,-0.324364624775741,0.132224049112306,0.587625273755954,1.65836811742549,0.435578844021123,0.112664915313492,0.379971734398432,0.303354794908817,0.0760232148674156,0.0611394636702184,0.186630824631675,0.303354794908817,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","1 day",2021-11-03,-2.60670938,-0.4785351,0.05266576,0.6356064,2.27763726,0.435578844021123,0.152114411201056,0.457056972010561,0.382913084021123,0.100013777989439,0.0921029207989439,0.236840233204225,0.382913084021123,TRUE,TRUE,FALSE
"GinaLinetti","DAX","1 day",2021-11-03,-2.658,-0.482,0.073,0.662,2.229,0.435578844021123,0.154678942201056,0.458789422010561,0.362578844021123,0.113210577989439,0.089671057798944,0.235785768804225,0.362578844021123,TRUE,TRUE,FALSE
"median_ensemble","DAX","1 day",2021-11-03,-2.04976467492226,-0.38839125675774,0.0777342832969625,0.6356064,1.73087533532045,0.435578844021123,0.124267175947169,0.411985050389431,0.35784456072416,0.100013777989439,0.0647648245649664,0.211775077923033,0.35784456072416,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","1 day",2021-11-03,-1.77799668651505,-0.275854147219401,0.13740461022561,0.612002264164423,1.69821562361777,0.435578844021123,0.110678776526809,0.355716495620262,0.298174233795513,0.0882117100716501,0.0631318389798324,0.183182610998813,0.298174233795513,TRUE,TRUE,FALSE
"RossGeller","DAX","1 day",2021-11-03,-1.70981791756303,-0.346066778701696,0.0359252741338032,0.454467563687789,1.39786209993889,0.435578844021123,0.107269838079208,0.390822811361409,0.39965356988732,0.00944435983333311,0.0481141627958884,0.191060948391432,0.39965356988732,TRUE,TRUE,FALSE
"SamwellTarly","DAX","1 day",2021-11-03,-2.65844263691718,-0.481709571803846,0.0733950537846084,0.662320554605333,2.22946787319034,0.435578844021123,0.154701074046915,0.458644207912484,0.362183790236514,0.113370855292105,0.0896944514584609,0.235718875789296,0.362183790236514,TRUE,TRUE,FALSE
"Yoda","DAX","1 day",2021-11-03,-1.97512033143926,-0.325781130123325,0.10936518919023,0.651750487140662,1.88186856471907,0.435578844021123,0.120534958773019,0.380679987072224,0.326213654830893,0.10808582155977,0.0723144860348973,0.201565781654161,0.326213654830893,TRUE,TRUE,FALSE
"Joey","DAX","1 day",2021-11-03,-2.6994503,-0.37698516,-0.022585988,0.49189723,2.096284,0.435578844021123,0.156751457201056,0.406282002010561,0.458164832021123,0.0281591929894386,0.0830352577989439,0.226478548404225,0.458164832021123,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","1 day",2021-11-03,-0.541884258127077,0.177073943630198,0.421163033300505,0.665252122970811,1.38421032472809,0.435578844021123,0.04887315510741,0.129252450195462,0.0144158107206178,0.114836639474844,0.0474315740353484,0.0709619259067365,0.0144158107206178,TRUE,TRUE,FALSE
"Shaggydog","DAX","1 day",2021-11-03,-2.05601937214549,-0.629474919719941,0.105153221074161,0.814573737341595,2.0435744119843,0.435578844021123,0.124579910808331,0.532526881870532,0.330425622946962,0.189497446660236,0.0803997783981588,0.251485928136844,0.330425622946962,TRUE,TRUE,FALSE
"JabbaTheHutt","DAX","1 day",2021-11-03,-0.32578,-0.05478,0.26787,0.8986,1.00669,0.435578844021123,0.0380679422010561,0.245179422010561,0.167708844021123,0.231510577989439,0.0285555577989439,0.142204468804225,0.167708844021123,TRUE,TRUE,FALSE
"HanSolo","DAX","2 day",2021-11-03,-2.54953459604617,-0.627581626208231,0.120788466358657,1.05321262241366,2.20748385544197,0.589611742735308,0.156957316939074,0.608596684471769,0.468823276376651,0.231800439839175,0.0808936056353334,0.3094142646524,0.468823276376651,TRUE,TRUE,FALSE
"DougJudy","DAX","2 day",2021-11-03,-2.39122573253893,-0.661153491194609,0.246617324204913,1.15438813960444,2.88446038094875,0.589611742735308,0.149041873763712,0.625382616964959,0.342994418530395,0.282388198434564,0.114742431910672,0.30290990792086,0.342994418530395,TRUE,TRUE,FALSE
"AryaStark","DAX","2 day",2021-11-03,-2.74250521734635,-0.445506325285446,0.0967575884315395,0.666021481043876,2.07268420762909,0.589611742735308,0.166605848004083,0.517559034010377,0.492854154303768,0.0382048691542842,0.0741536232446892,0.25787550574344,0.492854154303768,TRUE,TRUE,FALSE
"DexterJettster","DAX","2 day",2021-11-03,-1.9565053511336,-0.403422667832487,0.123443620893227,0.702845994161949,2.23012289348735,0.589611742735308,0.127305854693445,0.496517205283897,0.466168121842081,0.0566171257133207,0.0820255575376022,0.245726773014069,0.466168121842081,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","2 day",2021-11-03,-2.48575315774386,-0.870672697729465,-0.0232381969690323,0.824196303791401,2.4392767638058,0.589611742735308,0.153768245023959,0.730142220232387,0.61284993970434,0.117292280528047,0.0924832510535247,0.341307187308451,0.61284993970434,TRUE,TRUE,FALSE
"GinaLinetti","DAX","2 day",2021-11-03,-3.767,-0.739,0.142,0.906,3.101,0.589611742735308,0.217830587136765,0.664305871367654,0.447611742735308,0.158194128632346,0.125569412863235,0.322702348547062,0.447611742735308,TRUE,TRUE,FALSE
"ChandlerBing","DAX","2 day",2021-11-03,-2.57505889304754,-0.790052121285754,0.146542902883167,1.08313792705209,2.86814469881387,0.589611742735308,0.158233531789142,0.689831932010531,0.443068839852141,0.24676309215839,0.113926647803928,0.330364808722826,0.443068839852141,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","2 day",2021-11-03,-3.96210717,-0.7291363,0.13498626,0.89325718,3.12789041,0.589611742735308,0.227585945636765,0.659374021367654,0.454625482735308,0.151822718632346,0.126913933363235,0.324064420347062,0.454625482735308,TRUE,TRUE,FALSE
"KyloRen","DAX","2 day",2021-11-03,-3.1938387208979,-0.618006369477645,0.140027900120636,0.866746360999822,3.00496484204104,0.589611742735308,0.18917252318166,0.603809056106476,0.449583842614672,0.138567309132257,0.120767654965287,0.30038007720007,0.449583842614672,TRUE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2021-11-03,-2.74697146311731,-0.609582612279664,0.160395960037263,0.904187315362982,2.60681420123488,0.589611742735308,0.166829160292631,0.599597177507486,0.429215782698045,0.157287786313837,0.100860122924979,0.290758005947395,0.429215782698045,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","2 day",2021-11-03,-3.36183177792302,-0.519900718291844,0.129148355823005,0.941560137110464,3.07549405540049,0.589611742735308,0.197572176032916,0.554756230513576,0.460463386912302,0.175974197187578,0.124294115633259,0.302612021255926,0.460463386912302,TRUE,TRUE,FALSE
"RossGeller","DAX","2 day",2021-11-03,-2.39329150664537,-0.504769848485191,0.10166060060397,0.605650084048201,1.89053571112405,0.589611742735308,0.149145162469034,0.547190795610249,0.487951142131338,0.00801917065644669,0.0650461984194372,0.251470493857301,0.487951142131338,TRUE,TRUE,FALSE
"SamwellTarly","DAX","2 day",2021-11-03,-3.76658704113496,-0.73925587537107,0.141815779862586,0.905783297834439,3.10108794007109,0.589611742735308,0.217809939193513,0.664433809053189,0.447795962872722,0.158085777549566,0.125573809866789,0.322739859707156,0.447795962872722,TRUE,TRUE,FALSE
"Yoda","DAX","2 day",2021-11-03,-2.559827703432,-0.444575154933891,0.129751588852429,0.778831940220062,2.84339515682777,0.589611742735308,0.157471972308365,0.5170934488346,0.459860153882879,0.0946100987423771,0.112689170704623,0.268344968894569,0.459860153882879,TRUE,TRUE,FALSE
"HotPie","DAX","2 day",2021-11-03,-2.13127384896667,-0.673882652176926,0.367252276670593,1.05551529028523,2.20313583629234,0.589611742735308,0.136044279585099,0.631747197456117,0.222359466064715,0.232951773774961,0.0806762046778517,0.260755784311749,0.222359466064715,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","2 day",2021-11-03,-3.00243740482395,-0.480040610786852,0.182739249601882,0.924868225103611,2.0196482142216,0.589611742735308,0.179602457377963,0.53482617676108,0.406872493133426,0.167628241184152,0.0715018235743147,0.272086238406187,0.406872493133426,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","2 day",2021-11-03,-1.33383974209909,-0.0414463012941592,0.404144876836163,0.849736054966485,2.14212949577142,0.589611742735308,0.0961725742417199,0.315529022014733,0.185466865899145,0.130062156115589,0.0776258876518057,0.160971301184598,0.185466865899145,TRUE,TRUE,FALSE
"Bronn","DAX","2 day",2021-11-03,-5.16912401817463,-1.06692944523763,0.23532336871277,1.41979213783801,4.56111898836482,0.589611742735308,0.287936788045497,0.828270593986469,0.354288374022538,0.415090197551349,0.198575362281476,0.416832263177466,0.354288374022538,TRUE,TRUE,FALSE
"JabbaTheHutt","DAX","2 day",2021-11-03,-0.38616,-0.10855,0.6981,1.36794,1.67927,0.589611742735308,0.0487885871367654,0.349080871367654,0.108488257264692,0.389164128632346,0.0544829128632347,0.190000951452939,0.108488257264692,TRUE,TRUE,FALSE
"Joey","DAX","2 day",2021-11-03,-3.1810863,-0.80511904,-0.2578902,0.42878652,2.5199783,0.589611742735308,0.188534902136765,0.697365391367654,0.847501942735308,0.241237834102961,0.0965183278632347,0.414231679641185,0.847501942735308,FALSE,TRUE,FALSE
"ObiWanKenobi","DAX","2 day",2021-11-03,-1.84234043266215,-0.696973707564081,-0.0998853899702234,0.414345915621521,1.67571862777593,0.589611742735308,0.121597608769873,0.643292725149694,0.689497132705531,0.26289874067068,0.0543053442520312,0.354318310309562,0.689497132705531,FALSE,TRUE,FALSE
"Shaggydog","DAX","2 day",2021-11-03,-3.10664425998631,-0.783791146355028,0.228556514990963,1.14372518841726,3.18222179687033,0.589611742735308,0.184812800136081,0.686701444545168,0.361055227744345,0.277056722840974,0.129630502706751,0.327851339594664,0.361055227744345,TRUE,TRUE,FALSE
"median_ensemble","DAX","2 day",2021-11-03,-2.57505889304754,-0.661153491194609,0.140027900120636,0.905783297834439,2.5199783,0.589611742735308,0.158233531789142,0.625382616964958,0.449583842614672,0.158085777549566,0.0965183278632347,0.297560819356315,0.449583842614672,TRUE,TRUE,FALSE
"DougJudy","DAX","5 day",2021-11-03,-2.26408890042127,-0.606606423015489,0.263076463091011,1.13275934919751,2.7902418266033,0.540760613516866,0.140242475696907,0.573683518266178,0.277684150425855,0.295999367840323,0.112474060654322,0.280016714576717,0.277684150425855,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","5 day",2021-11-03,-4.66434809,-0.83179847,0.13585555,1.16964167,3.98828906,0.540760613516866,0.260255435175843,0.686279541758433,0.404905063516866,0.314440528241567,0.172376422324157,0.367651398203373,0.404905063516866,TRUE,TRUE,FALSE
"KyloRen","DAX","5 day",2021-11-03,-4.03792754433685,-0.716860000349991,0.175309378719452,1.14717427327662,3.93552411948982,0.540760613516866,0.228934407892686,0.628810306933429,0.365451234797414,0.303206829879877,0.169738175298648,0.339228190960411,0.365451234797414,TRUE,TRUE,FALSE
"DexterJettster","DAX","5 day",2021-11-03,-2.10031350630918,-0.497557194515696,0.191502017973022,0.899735463518514,2.7773211552435,0.540760613516866,0.132053705991302,0.519158904016281,0.349258595543844,0.179487425000824,0.111828027086332,0.258357331527717,0.349258595543844,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","5 day",2021-11-03,-2.84744008603809,-1.27274623065648,-0.44650262594223,0.379740978772016,1.95443483415363,0.540760613516866,0.169410034977748,0.906753422086671,0.987263239459097,0.241529452117276,0.0706837110318382,0.475127971934526,0.987263239459097,FALSE,TRUE,FALSE
"ChandlerBing","DAX","5 day",2021-11-03,-2.40328200110847,-0.667556674606986,0.243180320816705,1.1539173162404,2.88964264274188,0.540760613516866,0.147202130731267,0.604158644061926,0.297580292700162,0.306578351361764,0.117444101461251,0.294592704063274,0.297580292700162,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","5 day",2021-11-03,-3.04769045711534,-0.684254453032918,0.234932069074144,1.15962711866848,2.40603561644196,0.540760613516866,0.17942255353161,0.612507533274892,0.305828544442722,0.309433252575807,0.0932637501462548,0.300091126794257,0.305828544442722,TRUE,TRUE,FALSE
"RossGeller","DAX","5 day",2021-11-03,-2.98651705335795,-0.717392557251934,0.100590083656997,0.777590265623194,2.39748692917143,0.540760613516866,0.176363883343741,0.6290765853844,0.440170529859869,0.118414826053164,0.0928363157827283,0.291372428084781,0.440170529859869,TRUE,TRUE,FALSE
"AryaStark","DAX","5 day",2021-11-03,-3.35930731575883,-0.648441179893353,0.148320949455241,0.927472366959349,2.27207330148471,0.540760613516866,0.195003396463785,0.59460089670511,0.392439664061625,0.193355876721241,0.0865656343983923,0.292393093670031,0.392439664061625,TRUE,TRUE,FALSE
"Bronn","DAX","5 day",2021-11-03,-5.80608461903378,-1.21893712437338,0.294152983415952,1.65257226411235,5.25554075171653,0.540760613516866,0.317342261627532,0.879848868945121,0.246607630100915,0.555905825297742,0.235739006909983,0.447088718576259,0.246607630100915,TRUE,TRUE,FALSE
"JabbaTheHutt","DAX","5 day",2021-11-03,-0.43434,0.62053,0.91199,1.63109,1.69581,0.540760613516866,0.0487550306758433,0.119654079724701,0.371229386483134,0.545164693241567,0.0577524693241567,0.22851113188988,0.371229386483134,FALSE,TRUE,FALSE
"Joey","DAX","5 day",2021-11-03,-2.8007302,-0.8371047,-0.10270701,0.6725993,4.211549,0.540760613516866,0.167074540675843,0.688932656758433,0.643467623516866,0.0659193432415668,0.183539419324157,0.349786716703373,0.643467623516866,TRUE,TRUE,FALSE
"SamwellTarly","DAX","5 day",2021-11-03,-5.68685922947709,-1.06446218815517,0.353952115956169,1.4646373891495,5.19223708311003,0.540760613516866,0.311380992149698,0.802611400836018,0.186808497560697,0.461938387816317,0.232573823479658,0.399062620368478,0.186808497560697,TRUE,TRUE,FALSE
"HanSolo","DAX","5 day",2021-11-03,-5.51964294951374,-0.766162192064142,0.194376815290763,1.22309619152258,2.20346770973585,0.540760613516866,0.303020178151531,0.653461402790504,0.346383798226104,0.341167789002859,0.0831353548109492,0.345433704596389,0.346383798226104,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","5 day",2021-11-03,-4.12592230029535,-0.658471772774938,0.193204562953042,1.22213515306075,4.13346876750415,0.540760613516866,0.233334145690611,0.599616193145902,0.347556050563824,0.340687269771944,0.179635407699364,0.340165813374329,0.347556050563824,TRUE,TRUE,FALSE
"Shaggydog","DAX","5 day",2021-11-03,-3.55760002067636,-0.864825372495215,0.295043442492116,1.44866232760434,3.99041631734933,0.540760613516866,0.204918031709662,0.702792993006041,0.245717171024751,0.453950857043739,0.172482785191623,0.355972367595163,0.245717171024751,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","5 day",2021-11-03,-1.59714368872081,-0.0385467283785531,0.481147525323489,1.00084177902553,2.55943873936779,0.540760613516866,0.106895215111884,0.28965367094771,0.0596130881933774,0.230040582754332,0.100933906292546,0.15742729265997,0.0596130881933774,TRUE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2021-11-03,-3.31095368892838,-0.681454281132449,0.201764770470663,1.09414898031902,3.19593331830434,0.540760613516866,0.192585715122262,0.611107447324658,0.338995843046203,0.276694183401077,0.132758635239374,0.310428364826715,0.338995843046203,TRUE,TRUE,FALSE
"HotPie","DAX","5 day",2021-11-03,-2.88437174910496,-0.739931523365976,0.375709922297392,1.30894312155915,3.08852447256997,0.540760613516866,0.171256618131091,0.640346068441421,0.165050691219474,0.384091254021142,0.127388192952655,0.297626564953157,0.165050691219474,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","5 day",2021-11-03,-1.82686363582827,-0.697453763759346,-0.140707412904348,0.317688918662968,1.7036779454079,0.540760613516866,0.118381212467257,0.619107188638106,0.681468026421214,0.334607542280847,0.0581458665945517,0.362341967280395,0.681468026421214,FALSE,TRUE,FALSE
"GinaLinetti","DAX","5 day",2021-11-03,-4.73,-0.823,0.157,1.186,3.89,0.540760613516866,0.263538030675843,0.681880306758433,0.383760613516866,0.322619693241567,0.167461969324157,0.363852122703373,0.383760613516866,TRUE,TRUE,FALSE
"median_ensemble","DAX","5 day",2021-11-03,-3.04769045711534,-0.716860000349991,0.193204562953042,1.1539173162404,2.88964264274188,0.540760613516866,0.17942255353161,0.628810306933429,0.347556050563824,0.306578351361767,0.117444101461251,0.315962272770376,0.347556050563824,TRUE,TRUE,FALSE
"Yoda","DAX","5 day",2021-11-03,-3.1122960388824,-0.543625746209409,0.186176284826644,1.04155335696511,4.08510357167268,0.540760613516866,0.182652832619963,0.542193179863138,0.354584328690222,0.250396371724123,0.177217147907791,0.301408772161047,0.354584328690222,TRUE,TRUE,FALSE
"DexterJettster","DAX","6 day",2021-11-03,-2.3971928750439,-0.444904413182279,0.23977285340937,1.05771496377169,2.6612986534583,0.503051846121849,0.145012236058287,0.473978129652064,0.263278992712479,0.27733155882492,0.107912340366823,0.253502651522915,0.263278992712479,TRUE,TRUE,FALSE
"ChandlerBing","DAX","6 day",2021-11-03,-2.22829352468749,-0.566165513661498,0.305954889065177,1.17807529179185,2.84020330281784,0.503051846121849,0.136567268540467,0.534608679891674,0.197096957056672,0.337511722835002,0.1168575728348,0.264528440231723,0.197096957056672,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","6 day",2021-11-03,-3.63751099781777,-0.946305408543271,0.310586048342583,1.21812302018927,2.72193179757326,0.503051846121849,0.207028142196981,0.72467862733256,0.192465797779266,0.35753558703371,0.110943997572571,0.318530430383018,0.192465797779266,TRUE,TRUE,FALSE
"DougJudy","DAX","6 day",2021-11-03,-2.52477730492331,-0.757912992396702,0.169162663378408,1.09623831915352,2.86310263168013,0.503051846121849,0.151391457552258,0.630482419259276,0.333889182743441,0.296593236515835,0.118002539277914,0.306071767069745,0.333889182743441,TRUE,TRUE,FALSE
"Bronn","DAX","6 day",2021-11-03,-6.49901149633953,-1.33606103868451,0.374186631090678,1.92264816107695,5.67396634061011,0.503051846121849,0.350103167123069,0.91955644240318,0.128865215031171,0.709798157477548,0.258545724724413,0.473373741351876,0.128865215031171,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","6 day",2021-11-03,-4.36037424444642,-0.778408462775104,0.218964839011271,1.435681215853,4.98176688113672,0.503051846121849,0.243171304528413,0.640730154448477,0.284087007110578,0.466314684865576,0.223935751750744,0.371647780540758,0.284087007110578,TRUE,TRUE,FALSE
"RossGeller","DAX","6 day",2021-11-03,-3.35827396154432,-0.82179737270492,0.13741735201989,0.813747514170702,2.84552275183559,0.503051846121849,0.193066290383308,0.662424609413385,0.365634494101959,0.155347834024426,0.117123545285687,0.298719354641753,0.365634494101959,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","6 day",2021-11-03,-2.90461533692392,-1.18379077405402,-0.280872225761414,0.622046322531189,2.34287088540109,0.503051846121849,0.170383359152289,0.843421310087933,0.783924071883263,0.0594972382046699,0.0919909519639624,0.389843386258423,0.783924071883263,TRUE,TRUE,FALSE
"AryaStark","DAX","6 day",2021-11-03,-3.73482481016929,-0.706718227409423,0.186414324572953,1.09624265926181,2.56430929859925,0.503051846121849,0.211893832814557,0.604885036765636,0.316637521548896,0.29659540656998,0.10306287262387,0.306614934064588,0.316637521548896,TRUE,TRUE,FALSE
"HotPie","DAX","6 day",2021-11-03,-3.18027310286356,-0.811891197856257,0.480909359006364,1.55485093686183,3.76812012063585,0.503051846121849,0.18416624744927,0.657471521989053,0.0221424871154852,0.52589954536999,0.1632534137257,0.3105866431299,0.0221424871154852,TRUE,TRUE,FALSE
"Shaggydog","DAX","6 day",2021-11-03,-4.2420981242501,-1.10617851749999,0.467922170350388,1.70855772686767,4.69261799811426,0.503051846121849,0.237257498518597,0.804615181810919,0.0351296757714615,0.602752940372908,0.209478307599621,0.377846720814701,0.0351296757714615,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","6 day",2021-11-03,-5.02729947,-0.93105441,0.21378275,1.33655287,4.81988741,0.503051846121849,0.276517565806092,0.717053128060925,0.289269096121849,0.416750511939075,0.215841778193908,0.38308641602437,0.289269096121849,TRUE,TRUE,FALSE
"GinaLinetti","DAX","6 day",2021-11-03,-5.232,-0.943,0.215,1.391,4.574,0.503051846121849,0.286752592306092,0.723025923060925,0.288051846121849,0.443974076939075,0.203547407693908,0.38907036922437,0.288051846121849,TRUE,TRUE,FALSE
"median_ensemble","DAX","6 day",2021-11-03,-3.63853664521561,-0.782593804660249,0.237005862015918,1.1977347965402,3.00809094327631,0.503051846121849,0.207079424566873,0.642822825391049,0.266045984105931,0.347341475209175,0.125251954857723,0.31770833282615,0.266045984105931,TRUE,TRUE,FALSE
"JabbaTheHutt","DAX","6 day",2021-11-03,0.31195,0.57236,0.98178,1.57071,1.64763,0.503051846121849,0.00955509230609246,0.103962230817226,0.478728153878151,0.533829076939075,0.0572289076939076,0.236660692326891,0.478728153878151,FALSE,TRUE,FALSE
"UglyNakedGuy","DAX","6 day",2021-11-03,-2.1248165093714,-0.205701075807406,0.421481718461986,1.04866451273138,2.96777994629537,0.503051846121849,0.131393417774662,0.354376460964628,0.0815701276598632,0.272806333304765,0.123236405008676,0.192676548942519,0.0815701276598632,TRUE,TRUE,FALSE
"KyloRen","DAX","6 day",2021-11-03,-4.70123865875021,-0.815852250969929,0.239583151016582,1.3042925004863,4.58798867828467,0.503051846121849,0.260214525243603,0.659452048545889,0.263468695105267,0.400620327182225,0.204246841608141,0.357600487537025,0.263468695105267,TRUE,TRUE,FALSE
"HanSolo","DAX","6 day",2021-11-03,-4.95229989215687,-0.869202131685963,0.241294010077558,1.41310723479793,3.01384965713072,0.503051846121849,0.272767586913936,0.686126988903906,0.261757836044291,0.455027694338039,0.125539890550444,0.360243999350123,0.261757836044291,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","6 day",2021-11-03,-3.6457161770005,-0.639437048476561,-0.0711097734753172,0.347207345495467,1.64560851543328,0.503051846121849,0.207438401156117,0.571244447299205,0.574161619597166,0.233766750939573,0.0571278334655716,0.328747810491527,0.574161619597166,FALSE,TRUE,FALSE
"Joey","DAX","6 day",2021-11-03,-2.8478956,-0.7527726,0.0010486518,0.7150289,3.590835,0.503051846121849,0.167547372306092,0.627912223060925,0.502003194321849,0.105988526939075,0.154389157693908,0.31156809486437,0.502003194321849,TRUE,TRUE,FALSE
"Yoda","DAX","6 day",2021-11-03,-3.76276913064115,-0.55239999890133,0.200527223792874,1.12147373988578,4.55981462896169,0.503051846121849,0.21329104883815,0.52772592251159,0.302524622328975,0.309210946881965,0.202838139141992,0.311118135940534,0.302524622328975,TRUE,TRUE,FALSE
"mean_ensemble","DAX","6 day",2021-11-03,-3.5566096458164,-0.732581817607553,0.2518118710017,1.19761058309121,3.44599521183298,0.503051846121849,0.202983074596912,0.617816831864701,0.251239975120149,0.34727936848468,0.147147168285557,0.3132932836704,0.251239975120149,TRUE,TRUE,FALSE
"GinaLinetti","DAX","7 day",2021-11-03,-5.687,-1.064,0.354,1.465,5.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn","DAX","7 day",2021-11-03,-7.11156571745351,-1.45247904333918,0.447670020377089,2.11674554155077,6.14325621386228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"JabbaTheHutt","DAX","7 day",2021-11-03,0.9336,1.01916,1.29627,1.55642,1.58726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster","DAX","7 day",2021-11-03,-2.59736833581584,-0.41452970195186,0.36663850045775,1.11911924876309,3.12928846475733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy","DAX","7 day",2021-11-03,-2.41146488422446,-0.643192600756061,0.284621818926904,1.21243623860987,2.98070852207827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo","DAX","7 day",2021-11-03,-7.46181937709674,-0.550829106942196,0.368222431761901,1.39882878252405,4.05846189553967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt","DAX","7 day",2021-11-03,-5.03615817797444,-0.633217637606442,0.386866818268317,1.40489971958644,6.29573311784758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
