"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"CaptainRaymondHolt","DAX","2 day",2022-02-09,-3.12098017076947,-0.0987624256602753,0.598680561981033,1.58178895148784,2.75828568077978,-0.368133265455128,0.137642345265717,0.40405625969228,0.966813827436161,0.974961108471486,0.156320947311746,0.527958897635478,0.966813827436161,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2022-02-09,-3.99325001816817,-0.748017337438078,0.162164603826653,0.934453198751539,3.1329715130069,-0.368133265455128,0.181255837635652,0.189942035991475,0.530297869281781,0.651293232103334,0.175055238923102,0.345568842787069,0.530297869281781,TRUE,TRUE,FALSE
"DexterJettster","DAX","2 day",2022-02-09,-3.8629697905261,-0.611647593885634,0.123443620893227,0.9650292443669,3.58073957473124,-0.368133265455128,0.174741826253549,0.121757164215253,0.491576886348355,0.666581254911014,0.197443642009319,0.330420154747498,0.491576886348355,TRUE,TRUE,FALSE
"AryaStark","DAX","2 day",2022-02-09,-4.07631617635368,-0.972378825473676,0.164815323245957,1.18587945398143,3.71248360361204,-0.368133265455128,0.185409145544928,0.302122780009274,0.532948588701085,0.777006359718279,0.204030843453359,0.400303543485385,0.532948588701085,TRUE,TRUE,FALSE
"GinaLinetti","DAX","2 day",2022-02-09,-3.538651,-1.270092,1.121757,3.513607,5.782166,-0.368133265455128,0.158525886727244,0.450979367272436,1.48989026545513,1.94087013272756,0.307514963272757,0.869556123091026,1.48989026545513,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","2 day",2022-02-09,-2.78063108014521,-0.565161416925429,0.335339116829784,1.19285602582733,2.91681317964262,-0.368133265455128,0.120624890734504,0.0985140757351503,0.703472382284912,0.780494645641229,0.164247322254888,0.373470663330137,0.703472382284912,TRUE,TRUE,FALSE
"Joey","DAX","2 day",2022-02-09,-1.99608867474104,-0.0513090493674929,0.94496436080579,1.96187421008231,3.95127596214132,-0.368133265455128,0.0813977704642957,0.475236324131453,1.31309762626092,1.16500373776872,0.215970461379823,0.650141184001042,1.31309762626092,FALSE,TRUE,FALSE
"DougJudy","DAX","2 day",2022-02-09,-3.49522078914246,-0.0722301766393264,0.979894556375609,1.9419207366489,4.87311641716943,-0.368133265455128,0.156354376184367,0.443854633223703,1.34802782183074,1.15502700105201,0.262062484131228,0.67306526328441,1.34802782183074,FALSE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2022-02-09,-3.20108496152294,-0.640083931871022,0.402694970201131,1.38601243941918,3.38500242894496,-0.368133265455128,0.141647584803391,0.135975333207947,0.770828235656259,0.877072852437154,0.187656784720005,0.422636158164951,0.770828235656259,TRUE,TRUE,FALSE
"HanSolo","DAX","2 day",2022-02-09,-4.29328651965909,-0.917789809995282,0.0653345267969968,0.930500048404326,2.60065831688961,-0.368133265455128,0.196257662710198,0.274828272270077,0.433467792252125,0.649316656929727,0.148439579117237,0.340461992655873,0.433467792252125,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","2 day",2022-02-09,-3.78652253701049,-1.02968389390439,0.11962494225765,1.0523159852685,2.85496300069892,-0.368133265455128,0.170919463577768,0.330775314224631,0.487758207712778,0.710224625361814,0.161154813307703,0.372166484836939,0.487758207712778,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","2 day",2022-02-09,-5.16450672584312,-1.80377839239062,0.233546456625758,1.32609640086199,3.45103966869012,-0.368133265455128,0.2398186730194,0.717822563467744,0.601679722080886,0.847114833158558,0.190958646707263,0.51947888768677,0.601679722080886,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","2 day",2022-02-09,-0.47,0.03,0.14,0.54,1.04,-0.368133265455128,0.00509333672724358,0.597199898182693,0.508133265455128,0.454066632727564,0.0704066632727565,0.326979959273077,0.508133265455128,FALSE,TRUE,FALSE
"median_ensemble","DAX","2 day",2022-02-09,-3.38162737799786,-0.643993974605438,0.219585686367482,1.19111188286585,3.19203112311707,-0.368133265455128,0.150674705627137,0.137930354575155,0.58771895182261,0.779622574160489,0.17800821942861,0.3667909611228,0.58771895182261,TRUE,TRUE,FALSE
"HotPie","DAX","2 day",2022-02-09,-1.73995552520511,-0.556710981800614,0.158206246582449,0.759635943032897,1.97281464437755,-0.368133265455128,0.0685911129874991,0.0942888581727428,0.526339512037577,0.563884604244013,0.117047395491634,0.274030296586693,0.526339512037577,TRUE,TRUE,FALSE
"SamwellTarly","DAX","2 day",2022-02-09,-3.62151414999888,-0.693216783307848,0.843264078455401,2.37974494021865,5.30804230690968,-0.368133265455128,0.162669044227188,0.16254175892636,1.21139734391053,1.37393910283689,0.283808778618241,0.638871205703841,1.21139734391053,TRUE,TRUE,FALSE
"KyloRen","DAX","2 day",2022-02-09,-3.88540925034089,-0.750210979829943,0.151163302629428,0.969924106263094,3.21171765982047,-0.368133265455128,0.175863799244288,0.191038857187407,0.519296568084556,0.669028685859111,0.17899254626378,0.346844091327829,0.519296568084556,TRUE,TRUE,FALSE
"Yoda","DAX","2 day",2022-02-09,-3.08613444957347,-0.579692624131873,0.305519003251988,0.985674851232624,2.98571416880746,-0.368133265455128,0.135900059205917,0.105779679338372,0.673652268707116,0.676904058343876,0.167692371713129,0.351985687461682,0.673652268707116,TRUE,TRUE,FALSE
"Shaggydog","DAX","2 day",2022-02-09,-2.44980996485072,-0.684942449340958,-0.0960983857512473,0.492745677838463,2.25761319334823,-0.368133265455128,0.10408383496978,0.158404591942915,0.272034879703881,0.430439471646796,0.131287322940168,0.219250020240708,0.272034879703881,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","2 day",2022-02-09,-2.83243731003031,-0.311671396544132,0.537154722965856,1.34544141425695,2.99664725110867,-0.368133265455128,0.123215202228759,0.0846928033664945,0.905287988420984,0.856787339856039,0.16823902582819,0.427644471940093,0.905287988420984,FALSE,TRUE,FALSE
"GinaLinetti","DAX","5 day",2022-02-09,-4.644897,-2.431469,-0.09774755,2.235974,4.449402,-2.40592259602277,0.111948720198862,0.0127732019886153,2.30817504602277,2.32094829801138,0.342766229801139,1.01932229920455,2.30817504602277,TRUE,TRUE,FALSE
"ChandlerBing","DAX","5 day",2022-02-09,-4.2951558902262,-1.2958891231534,0.277829461355419,1.85154804586423,4.85081481293704,-2.40592259602277,0.0944616647101717,1.66505020930406,2.68375205737819,2.1287353209435,0.362836870447991,1.38696722455678,2.68375205737819,FALSE,TRUE,FALSE
"Bronn","DAX","5 day",2022-02-09,-3.3295492813348,-0.20606064728366,1.55313247082201,2.96165727945791,5.80596893755028,-2.40592259602277,0.0461813342656014,3.29979292310866,3.95905506684477,2.68378993774034,0.410594576678653,2.07988276772761,3.95905506684477,FALSE,TRUE,FALSE
"HanSolo","DAX","5 day",2022-02-09,-4.10362612363011,-0.744982026230585,0.164884297193529,1.26215915752865,4.32752513831316,-2.40592259602277,0.0848851763803673,2.49141085468828,2.5708068932163,1.83404087677571,0.336672386716797,1.46356323755549,2.5708068932163,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2022-02-09,-4.87438472662191,-0.830364194262723,0.170139635921451,1.2261429013201,3.89032640718187,-2.40592259602277,0.123423106529957,2.36333760264007,2.57606223194422,1.81603274867143,0.314812450160232,1.43873362798918,2.57606223194422,FALSE,TRUE,FALSE
"DougJudy","DAX","5 day",2022-02-09,-3.81829379733675,0.0050709525367566,1.12103469368448,2.22338126162254,5.36161473793649,-2.40592259602277,0.070618560065699,3.61649032283929,3.52695728970725,2.31465192882266,0.388376866697963,1.98341899362657,3.52695728970725,FALSE,TRUE,FALSE
"GeneralGrievous","DAX","5 day",2022-02-09,-0.98,-0.24,0.07,0.53,1.27,-2.40592259602277,2.7805490622444,3.24888389403415,2.47592259602277,1.46796129801138,0.183796129801139,2.03142259602277,2.47592259602277,FALSE,FALSE,FALSE
"CaptainRaymondHolt","DAX","5 day",2022-02-09,-2.73023695624388,0.0529415883135078,0.955643622848617,2.21113972235613,3.12398934836968,-2.40592259602277,0.0162157180110556,3.68829627650442,3.36156621887139,2.30853115918945,0.276495597219623,1.93022099395919,3.36156621887139,FALSE,TRUE,FALSE
"HotPie","DAX","5 day",2022-02-09,-2.76585061739538,-0.781385838080901,0.247373727977901,1.13221730629803,2.96297037874171,-2.40592259602277,0.0179964010686305,2.4368051369128,2.65329632400067,1.7690699511604,0.268444648738224,1.42912249237615,2.65329632400067,FALSE,TRUE,FALSE
"DexterJettster","DAX","5 day",2022-02-09,-4.34700010300082,-0.77737282920527,0.151047724588338,1.12591978059413,3.64998302224602,-2.40592259602277,0.0970538753489025,2.44282465022625,2.55697032061111,1.76592118830845,0.30279528091344,1.43311306308163,2.55697032061111,FALSE,TRUE,FALSE
"AryaStark","DAX","5 day",2022-02-09,-4.99250334908548,-1.0243642744821,0.464136048539072,1.81221769620255,5.06205114817281,-2.40592259602277,0.129329037653136,2.072337482311,2.87005864456184,2.10907014611266,0.373398687209779,1.51083879956968,2.87005864456184,FALSE,TRUE,FALSE
"Yoda","DAX","5 day",2022-02-09,-4.44119964046431,-0.818445012136238,0.23305892026992,1.24106955940804,3.53885668776455,-2.40592259602277,0.101763852222077,2.3812163758298,2.63898151629269,1.82349607771541,0.297238964189366,1.44853935724987,2.63898151629269,FALSE,TRUE,FALSE
"ObiWanKenobi","DAX","5 day",2022-02-09,-3.2646879639526,-0.39566405534029,0.709677969395713,1.92532203196883,4.60854942328991,-2.40592259602277,0.0429382683964915,3.01538781102372,3.11560056541848,2.1656223139958,0.350723600965634,1.73805451196003,3.11560056541848,FALSE,TRUE,FALSE
"Joey","DAX","5 day",2022-02-09,-2.65929274886853,-0.178475430602951,1.24113391782636,2.52439512602823,5.00098799663055,-2.40592259602277,0.0126685076422882,3.34117074812973,3.64705651384913,2.4651588610255,0.370345529632666,1.96728003205586,3.64705651384913,FALSE,TRUE,FALSE
"Shaggydog","DAX","5 day",2022-02-09,-3.72188894963024,-0.952859621021282,0.0137148229405284,0.980289266902339,3.74931859551129,-2.40592259602277,0.0657983176803735,2.17959446250223,2.4196374189633,1.69310593146255,0.307762059576703,1.33317963803703,2.4196374189633,FALSE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2022-02-09,-3.96667301526358,-0.927299893852541,0.413018374320394,1.66302892925424,4.25754098033797,-2.40592259602277,0.0780375209620405,2.21793405325534,2.81894097034316,2.0344757626385,0.333173178818037,1.49651229720342,2.81894097034316,FALSE,TRUE,FALSE
"median_ensemble","DAX","5 day",2022-02-09,-3.96395251298732,-0.809180218622403,0.224774592189195,1.5181657183836,4.23062377777491,-2.40592259602277,0.0779014958482275,2.39511356610055,2.63069718821196,1.96204415720318,0.331827318689884,1.47951674521076,2.63069718821196,FALSE,TRUE,FALSE
"PhoebeBuffay","DAX","5 day",2022-02-09,-4.96133948409456,-1.42332732703538,0.102670688253393,1.28219366744658,3.49494451554066,-2.40592259602277,0.12777084440359,1.47389290348108,2.50859328427616,1.84405813173467,0.295043355578172,1.24987170389474,2.50859328427616,FALSE,TRUE,FALSE
"Joffrey_Baratheon","DAX","5 day",2022-02-09,-3.69673346202021,-2.77733925428624,0.191835536677745,1.42780981596078,4.81723150714896,-2.40592259602277,0.064540543299872,0.185708329131734,2.59775813270051,1.91686620599177,0.361157705158587,1.0252061832565,2.59775813270051,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","5 day",2022-02-09,-3.55217445280369,-0.479905338067242,0.603185594976193,1.54828435252454,3.53258896060036,-2.40592259602277,0.057312592839046,2.88902588693329,3.00910819099896,1.97710347427365,0.296925577831157,1.64589514457522,3.00910819099896,FALSE,TRUE,FALSE
"SamwellTarly","DAX","5 day",2022-02-09,-7.4832979744254,-2.52615465137643,0.0748639239634398,2.67588249930331,7.63302582235228,-2.40592259602277,0.253868768920132,0.0601160276768313,2.48078651998621,2.54090254766304,0.501947420918753,1.16752425703299,2.48078651998621,TRUE,TRUE,FALSE
"KyloRen","DAX","5 day",2022-02-09,-4.67678878868924,-0.841270336997322,0.199921607947023,1.24962449049941,4.0745045715979,-2.40592259602277,0.113543309633324,2.34697838853817,2.60584420396979,1.82777354326109,0.324021358381034,1.44363216075668,2.60584420396979,FALSE,TRUE,FALSE
"Bronn","DAX","6 day",2022-02-09,-4.77858901201991,-1.25932796042732,0.510008574701073,2.51574049887305,5.97636099661421,-0.448619840798159,0.216498458561088,0.405354059814581,0.958628415499232,1.48218016983561,0.321249041870619,0.676782029116225,0.958628415499232,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","6 day",2022-02-09,-2.21661490366813,-0.325584674738245,0.951321064764998,2.08526338011489,3.18168651339787,-0.448619840798159,0.0883997531434985,0.184552749089871,1.39994090556316,1.26694161045652,0.181515317709801,0.62427006719257,1.39994090556316,FALSE,TRUE,FALSE
"AryaStark","DAX","6 day",2022-02-09,-5.34508385900046,-1.17160238997889,0.376788214950938,1.78790757204695,5.10093861483531,-0.448619840798159,0.244823200910115,0.361491274590366,0.825408055749097,1.11826370642255,0.277477922781674,0.565492832090761,0.825408055749097,TRUE,TRUE,FALSE
"GinaLinetti","DAX","6 day",2022-02-09,-4.644897,-2.431469,-0.09774755,2.235974,4.449402,-0.448619840798159,0.209813857960092,0.99142457960092,0.350872290798159,1.34229692039908,0.244901092039908,0.627861748159632,0.350872290798159,TRUE,TRUE,FALSE
"ChandlerBing","DAX","6 day",2022-02-09,-3.73578935777287,-1.06476511193672,0.336724259229962,1.73821363039664,4.40923787623279,-0.448619840798159,0.164358475848736,0.308072635569279,0.785344100028121,1.0934167355974,0.242892885851548,0.518816966579017,0.785344100028121,TRUE,TRUE,FALSE
"Joey","DAX","6 day",2022-02-09,-3.82857406535814,-0.972799159638712,0.374766997657587,1.70813901305673,3.91428531488427,-0.448619840798159,0.168997711227999,0.262089659420276,0.823386838455746,1.07837942692744,0.218145257784122,0.510199778763117,0.823386838455746,TRUE,TRUE,FALSE
"DougJudy","DAX","6 day",2022-02-09,-3.69356913874842,0.285344686250755,1.52601136331501,2.66444803603809,6.1054905338054,-0.448619840798159,0.162247464897513,1.10094679057337,1.97463120411317,1.55653393841812,0.327705518730179,1.02441298334647,1.97463120411317,FALSE,TRUE,FALSE
"mean_ensemble","DAX","6 day",2022-02-09,-4.60112881316977,-1.1241933661228,0.293735969677915,1.67382990821807,4.48453788422869,-0.448619840798159,0.207625448618581,0.337786762662321,0.742355810476074,1.06122487450811,0.246657886251343,0.519130156503286,0.742355810476074,TRUE,TRUE,FALSE
"HanSolo","DAX","6 day",2022-02-09,-4.82453867308742,-1.08760390422919,0.319779726102696,2.06110367075639,4.45124395910634,-0.448619840798159,0.218795941614463,0.319492031715517,0.768399566900855,1.25486175577728,0.244993189995225,0.561308497200667,0.768399566900855,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","6 day",2022-02-09,-5.23203014061953,-0.964596524739569,0.246671919221697,1.40651637752689,4.57407374600166,-0.448619840798159,0.239170514991069,0.257988341970705,0.695291760019856,0.927568109162525,0.251134679339991,0.474230681096829,0.695291760019856,TRUE,TRUE,FALSE
"Joffrey_Baratheon","DAX","6 day",2022-02-09,-6.56776648975109,-1.61118167992634,0.0516684534038883,1.02736740115878,5.04678052789676,-0.448619840798159,0.305957332447647,0.581280919564091,0.500288294202047,0.737993620978467,0.274770018434746,0.4800580371254,0.500288294202047,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","6 day",2022-02-09,-1.22,-0.23,0.14,0.8,1.79,-0.448619840798159,0.038569007960092,0.327929761197238,0.588619840798159,0.62430992039908,0.111930992039908,0.338271904478895,0.588619840798159,FALSE,TRUE,FALSE
"median_ensemble","DAX","6 day",2022-02-09,-4.67832000300498,-0.970748500913926,0.292713475814621,1.67444262802494,4.44478502797857,-0.448619840798159,0.211485008110341,0.261064330057883,0.74133331661278,1.06153123441155,0.244670243438837,0.504016826526278,0.74133331661278,TRUE,TRUE,FALSE
"HotPie","DAX","6 day",2022-02-09,-3.27472783899609,-0.880638880488696,0.333174696067363,1.43078674264024,3.74749785834598,-0.448619840798159,0.141305399909897,0.216009519845269,0.781794536865522,0.9397032917192,0.209805884957207,0.457723726659419,0.781794536865522,TRUE,TRUE,FALSE
"DexterJettster","DAX","6 day",2022-02-09,-4.98577237497198,-0.910068253950636,0.193504753259699,1.31196640106599,4.43093411191428,-0.448619840798159,0.226857626708691,0.230724206576238,0.642124594057858,0.880293120932074,0.243977697635622,0.444795449182097,0.642124594057858,TRUE,TRUE,FALSE
"KyloRen","DAX","6 day",2022-02-09,-5.17965850655242,-0.958429400743003,0.2633977390273,1.42831474053535,4.64555823816118,-0.448619840798159,0.236551933287713,0.254904779972422,0.712017579825459,0.938467290666754,0.254708903947967,0.479330097540063,0.712017579825459,TRUE,TRUE,FALSE
"Yoda","DAX","6 day",2022-02-09,-5.62309674158906,-0.857223332503855,0.222343986088828,1.28302990318749,3.85994688664363,-0.448619840798159,0.258723845039545,0.204301745852848,0.670963826886987,0.865824871992825,0.21542833637209,0.443048525228859,0.670963826886987,TRUE,TRUE,FALSE
"ObiWanKenobi","DAX","6 day",2022-02-09,-3.05512459532824,-0.645456544261679,0.595100359679811,1.66237760461048,4.06740658430457,-0.448619840798159,0.130325237726504,0.09841835173176,1.04372020047797,1.05549872270432,0.225801321255137,0.510752766779138,1.04372020047797,TRUE,TRUE,FALSE
"PhoebeBuffay","DAX","6 day",2022-02-09,-5.21809639829371,-1.57887171361083,0.0606089193414889,1.51189993862075,3.93512862769175,-0.448619840798159,0.238473827874778,0.565125936406335,0.509228760139648,0.980259889709454,0.219187423424496,0.502455167510942,0.509228760139648,TRUE,TRUE,FALSE
"Shaggydog","DAX","6 day",2022-02-09,-4.54105523385494,-1.09312927933794,0.159566879272461,1.41226303788286,4.86018899239986,-0.448619840798159,0.204621769652839,0.322254719269891,0.60818672007062,0.930441439340511,0.265440441659901,0.466189017998752,0.60818672007062,TRUE,TRUE,FALSE
"UglyNakedGuy","DAX","6 day",2022-02-09,-4.22999537596904,-0.719834033774553,0.546506777490538,1.7162051412216,3.93146907873517,-0.448619840798159,0.189068776758544,0.135607096488197,0.995126618288697,1.08241249100988,0.219004445976667,0.524243885704397,0.995126618288697,TRUE,TRUE,FALSE
"SamwellTarly","DAX","6 day",2022-02-09,-9.72224970748999,-4.15472113959541,-1.23343275229046,1.68785563501449,7.25538420290908,-0.448619840798159,0.463681493334592,1.85305064939862,0.784812911492297,1.06823773790633,0.385200202185362,0.91099659886344,0.784812911492297,TRUE,TRUE,FALSE
"Bronn","DAX","7 day",2022-02-09,-6.94702889116953,-3.07013467433437,-0.99787259323765,1.08529576190659,5.13537089339207,-0.556638720286173,0.319519508544168,1.2567479770241,0.441233872951477,0.82096724109638,0.284600480683913,0.624613816060007,0.441233872951477,TRUE,TRUE,FALSE
"ChandlerBing","DAX","7 day",2022-02-09,-3.65958966308762,-0.944969424348934,0.479394812432917,1.90375904921477,4.61837928795346,-0.556638720286173,0.155147547140073,0.19416535203138,1.03603353271909,1.23019888475047,0.258750900411982,0.574859243410599,1.03603353271909,TRUE,TRUE,FALSE
"DougJudy","DAX","7 day",2022-02-09,-5.21498237890991,-0.784173637608631,0.660184005558546,1.87302379301085,5.67715037641952,-0.556638720286173,0.232917182931187,0.113767458661229,1.21682272584472,1.21483125664851,0.311689454835285,0.618005615784187,1.21682272584472,TRUE,TRUE,FALSE
"GeneralGrievous","DAX","7 day",2022-02-09,-2.89,-1.66,-0.51,-0.36,0.87,-0.556638720286173,0.116668063985691,0.551680639856913,0.0466387202861733,0.0983193601430867,0.0713319360143087,0.176927744057235,0.0466387202861733,TRUE,TRUE,FALSE
"CaptainRaymondHolt","DAX","7 day",2022-02-09,-3.31396885743003,-0.773215904204454,0.233519309012356,1.09070124383233,2.38919212402063,-0.556638720286173,0.137866506857193,0.10828859195914,0.79015802929853,0.82366998205925,0.14729154221534,0.401454930477891,0.79015802929853,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","7 day",2022-02-09,-5.68339019538087,-1.09294845009975,0.383246813585902,1.4963419076008,5.19223708311003,-0.556638720286173,0.256337573754735,0.268154864906788,0.939885533872075,1.02649031394349,0.28744379016981,0.555662415329379,0.939885533872075,TRUE,TRUE,FALSE
