# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  4.39 |  2.15 |  3.02 |  5.40 |  1.14 |  5.34 |  4.99 |  5.13 |  6.10 |  4.54 |  6.34 |  2.59 |  2.43 |  6.87 |  6.00 |  6.97 |  4.47 |  4.87 |  5.40 |  5.94 |  2.21 |  1.32 |  1.92 |  5.06 |  3.11 |  4.63 |  6.41 |  3.50 |  3.84 |  2.16 |  3.19 |  4.78 |  4.82 |  5.95 |  5.33 |  4.79 |  1.65 |  5.03 |  4.50 |  3.02 |
|         1 |  4.35 |  1.95 |  2.86 |  5.52 |  1.45 |  5.07 |  4.69 |  5.69 |  5.09 |  4.66 |  5.82 |  2.41 |  2.59 |  6.64 |  6.11 |  6.44 |  3.97 |  4.59 |  6.48 |  5.66 |  2.11 |  2.12 |  1.52 |  5.01 |  3.11 |  4.19 |  6.11 |  3.83 |  5.01 |  2.60 |  3.37 |  4.63 |  4.84 |  6.34 |  5.09 |  4.61 |  1.83 |  5.49 |  5.07 |  3.01 |
|         2 |  4.55 |  2.44 |  3.33 |  5.32 |  2.39 |  4.59 |  4.89 |  5.93 |  4.90 |  5.21 |  4.88 |  2.37 |  3.25 |  6.84 |  5.52 |  6.39 |  4.41 |  4.61 |  6.75 |  5.48 |  1.74 |  1.80 |  1.96 |  5.08 |  3.67 |  4.41 |  5.77 |  4.61 |  5.45 |  3.19 |  3.93 |  4.36 |  4.85 |  6.99 |  4.72 |  4.26 |  1.73 |  5.89 |  4.90 |  3.32 |
|         3 |  4.70 |  3.36 |  4.08 |  5.46 |  3.22 |  4.54 |  4.91 |  5.99 |  4.57 |  5.46 |  4.72 |  2.83 |  2.94 |  6.87 |  5.22 |  6.49 |  4.95 |  4.55 |  6.54 |  5.93 |  2.99 |  2.14 |  2.32 |  5.52 |  4.00 |  4.82 |  5.91 |  5.45 |  5.81 |  4.15 |  4.84 |  4.47 |  5.45 |  7.52 |  6.00 |  5.04 |  1.67 |  6.29 |  5.54 |  4.41 |
|         4 |  5.13 |  4.80 |  4.67 |  5.86 |  4.03 |  5.14 |  5.17 |  5.82 |  5.08 |  5.55 |  5.50 |  3.07 |  3.55 |  6.58 |  4.84 |  6.15 |  5.60 |  4.89 |  5.43 |  6.61 |  4.08 |  3.21 |  2.42 |  5.52 |  4.46 |  5.26 |  6.25 |  5.63 |  6.46 |  5.78 |  5.45 |  4.69 |  5.77 |  7.55 |  6.33 |  6.20 |  2.33 |  6.53 |  5.98 |  5.33 |
|         5 |  5.46 |  5.25 |  4.50 |  6.30 |  4.45 |  6.19 |  4.97 |  6.38 |  5.59 |  6.05 |  6.04 |  2.98 |  4.48 |  6.06 |  4.42 |  6.26 |  7.47 |  5.78 |  5.46 |  7.05 |  4.27 |  3.82 |  2.98 |  6.06 |  4.45 |  5.42 |  6.41 |  5.99 |  5.73 |  5.51 |  5.75 |  5.28 |  6.87 |  7.53 |  6.91 |  7.03 |  2.60 |  6.55 |  6.55 |  5.67 |
|         6 |  5.37 |  4.50 |  4.58 |  6.72 |  5.14 |  8.49 |  4.56 |  6.86 |  5.42 |  6.87 |  6.69 |  3.22 |  5.77 |  6.83 |  4.61 |  6.43 |  8.36 |  5.74 |  6.44 |  7.46 |  4.88 |  4.40 |  3.73 |  6.19 |  5.54 |  6.17 |  6.45 |  6.69 |  5.61 |  4.78 |  6.05 |  5.45 |  7.73 |  7.33 |  7.23 |  7.36 |  2.77 |  6.52 |  6.21 |  5.74 |
|         7 |  5.44 |  4.77 |  5.44 |  7.82 |  6.21 |  7.41 |  4.61 |  7.34 |  5.52 |  8.50 |  7.11 |  3.58 |  6.18 |  7.79 |  4.66 |  6.87 |  8.44 |  4.88 |  8.06 |  6.90 |  5.72 |  5.02 |  3.95 |  7.01 |  6.92 |  7.50 |  6.34 |  6.62 |  6.41 |  4.57 |  6.33 |  5.60 |  8.71 |  7.49 |  7.32 |  7.69 |  3.41 |  7.11 |  6.35 |  6.22 |
|         8 |  6.06 |  6.44 |  7.99 | 10.16 |  6.36 |  6.65 |  5.14 |  9.15 |  7.51 |  9.33 |  9.89 |  5.08 |  6.20 |  8.71 |  5.65 |  7.94 |  9.02 |  5.56 |  8.82 |  8.44 |  6.58 |  5.55 |  5.16 |  9.61 |  7.52 |  9.78 |  6.42 |  8.15 |  7.61 |  5.92 |  6.44 |  6.16 |  9.44 |  9.25 |  8.44 |  9.37 |  5.08 |  9.33 |  7.03 |  7.11 |
|         9 |  7.46 |  7.17 |  9.28 | 10.21 |  9.35 |  8.63 |  8.11 | 10.85 |  9.85 | 11.12 | 10.25 |  8.69 |  7.43 | 10.68 |  9.35 |  9.96 |  9.20 |  9.47 | 11.65 |  9.22 |  7.90 |  5.89 |  6.58 | 10.03 |  7.82 | 10.36 |  9.75 | 10.52 | 10.31 |  9.82 |  6.52 |  9.43 | 10.18 | 11.21 | 11.13 | 11.30 |  5.64 | 10.30 |  9.13 | 10.10 |
|        10 |  8.90 |  8.94 | 10.21 | 11.46 | 10.48 |  8.91 |  8.63 | 12.06 | 10.06 | 12.17 | 11.03 | 10.13 |  8.36 | 12.14 |  9.04 | 11.12 |  9.36 | 10.28 | 10.92 | 10.33 | 10.56 |  8.88 |  9.98 | 11.03 | 10.13 | 10.96 |  9.44 | 10.43 | 10.57 |  8.84 |  8.02 |  9.57 | 11.79 | 12.53 | 11.60 | 11.63 |  6.50 | 11.01 | 11.56 | 12.14 |
|        11 | 11.30 |  8.66 | 10.42 | 12.04 | 11.23 |  8.75 | 10.25 | 14.26 |  9.94 | 11.80 | 12.19 |  8.99 |  7.98 | 11.86 | 10.07 | 12.22 | 11.09 | 10.91 | 11.28 | 11.13 | 12.46 |  9.02 | 10.85 | 11.85 | 10.46 | 11.21 |  9.80 | 12.28 | 12.24 | 10.39 | 10.55 | 11.10 | 12.24 | 12.73 | 12.22 | 12.71 |  6.40 | 12.71 | 12.76 | 13.29 |
|        12 | 11.10 |  9.58 | 11.47 | 11.72 | 12.43 |  9.97 | 11.04 | 13.96 | 10.74 | 13.54 | 12.80 | 10.11 | 10.66 | 11.24 | 11.48 | 11.30 | 12.67 | 12.18 | 11.13 | 12.38 | 12.58 |  9.72 | 10.16 | 11.90 |  9.39 | 11.56 | 10.74 | 10.77 |  9.71 | 11.14 | 10.94 | 11.70 | 11.47 | 11.37 | 12.58 | 12.86 |  8.48 | 12.35 | 12.06 | 12.33 |
|        13 | 10.46 | 12.11 | 10.47 | 11.29 | 11.47 |  9.85 | 11.63 | 12.73 | 10.89 | 12.48 | 11.55 | 11.53 | 10.51 | 10.54 | 12.66 | 12.34 | 12.96 | 11.37 | 11.55 | 12.30 | 13.21 | 10.30 | 12.60 | 10.85 |  9.89 | 10.26 | 11.42 | 11.82 | 11.50 | 12.38 | 10.93 | 10.95 | 10.56 | 11.16 | 11.08 | 11.58 |  7.70 | 11.36 | 13.19 | 13.00 |
