# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  8.24 | 12.02 | 10.00 | 11.46 | 11.64 |  9.59 |  6.38 | 13.48 | 13.86 | 13.92 | 10.24 | 10.71 | 11.22 | 11.81 | 10.98 | 12.41 | 12.23 | 10.44 | 10.12 | 12.20 | 10.53 | 10.48 | 11.69 | 11.00 | 10.33 |  9.47 | 13.63 | 11.49 |  9.17 |  9.22 | 11.09 | 10.50 | 12.25 | 10.79 | 12.19 | 11.48 | 10.42 | 10.45 | 12.89 | 13.56 |
|         1 |  8.52 | 12.12 | 10.35 | 10.94 | 10.76 |  9.14 |  6.95 | 11.47 | 12.98 | 12.10 |  9.45 | 11.61 | 10.96 | 11.72 | 10.26 | 11.33 | 10.38 | 11.00 |  9.81 | 11.81 | 10.19 | 10.85 | 11.37 |  9.61 | 10.43 |  9.71 | 12.80 | 10.99 | 10.42 |  9.28 |  9.41 |  8.47 | 10.51 | 11.38 | 10.28 | 11.96 |  9.80 |  9.65 | 12.34 | 10.97 |
|         2 |  7.30 |  9.98 |  9.84 |  9.11 |  8.76 |  8.11 |  5.47 | 10.21 | 11.76 | 10.62 |  7.98 | 10.04 |  9.23 |  9.90 |  9.11 |  9.18 |  8.83 |  9.55 |  8.43 |  9.97 |  8.49 | 11.33 |  9.67 |  7.91 |  8.89 |  8.80 | 11.46 |  9.70 | 10.65 |  7.25 |  8.05 |  7.25 |  9.09 |  9.99 |  8.50 | 12.51 |  7.63 |  7.54 | 10.96 |  9.61 |
|         3 |  4.83 |  7.90 |  7.13 |  7.63 |  7.01 |  7.16 |  3.83 |  8.30 |  9.52 |  8.64 |  6.45 |  8.37 |  7.14 |  7.88 |  6.95 |  6.66 |  7.16 |  7.01 |  7.47 |  8.01 |  6.93 |  8.65 |  7.13 |  6.64 |  6.53 |  6.34 | 10.02 |  7.95 |  8.20 |  5.03 |  6.31 |  5.15 |  6.83 |  9.25 |  6.56 |  9.93 |  6.58 |  5.20 |  9.70 |  7.83 |
|         4 |  2.48 |  6.72 |  6.59 |  5.39 |  5.97 |  5.17 |  2.01 |  5.73 |  7.10 |  6.41 |  4.82 |  6.71 |  6.41 |  6.19 |  5.64 |  5.14 |  5.13 |  5.64 |  5.90 |  5.73 |  5.59 |  7.59 |  5.79 |  5.17 |  4.43 |  3.56 |  7.07 |  6.63 |  6.68 |  3.42 |  3.53 |  3.80 |  3.81 |  6.54 |  4.81 |  7.61 |  5.45 |  3.38 |  8.06 |  6.14 |
|         5 |  2.23 |  5.62 |  5.66 |  3.40 |  4.13 |  3.85 |  0.35 |  3.83 |  5.72 |  3.45 |  3.37 |  5.62 |  5.10 |  4.69 |  5.61 |  2.74 |  3.22 |  5.63 |  4.69 |  5.11 |  4.04 |  6.66 |  4.14 |  4.68 |  2.55 |  1.42 |  5.23 |  5.94 |  5.44 |  2.52 |  1.86 |  2.72 |  2.46 |  4.21 |  3.52 |  6.53 |  3.69 |  2.23 |  6.24 |  3.72 |
|         6 |  1.40 |  3.84 |  5.40 |  4.96 |  4.84 |  4.68 |  1.15 |  2.88 |  4.90 |  2.62 |  2.59 |  3.97 |  4.49 |  4.32 |  5.52 |  1.86 |  2.38 |  5.11 |  4.46 |  4.30 |  2.64 |  6.25 |  3.48 |  5.37 |  0.89 |  1.13 |  4.37 |  5.59 |  2.75 |  2.45 |  1.33 |  2.76 |  0.96 |  2.62 |  3.65 |  6.89 |  2.60 |  1.03 |  5.08 |  1.69 |
|         7 |  1.60 |  4.47 |  5.41 |  3.67 |  4.70 |  3.89 |  1.99 |  2.64 |  4.96 |  2.49 |  2.21 |  4.99 |  4.29 |  3.81 |  5.09 |  3.06 |  1.94 |  4.06 |  3.90 |  4.51 |  2.10 |  6.40 |  3.73 |  4.97 |  1.43 |  1.53 |  3.79 |  4.53 |  2.16 |  2.44 |  2.01 |  1.60 |  2.41 |  2.02 |  3.99 |  6.12 |  2.74 |  1.12 |  5.03 |  3.32 |
|         8 |  0.79 |  3.92 |  5.60 |  4.54 |  5.67 |  4.13 |  1.20 |  3.00 |  5.12 |  1.17 |  2.69 |  6.17 |  4.33 |  3.98 |  5.40 |  3.69 |  2.64 |  5.04 |  4.13 |  4.37 |  2.50 |  5.87 |  4.20 |  5.74 |  1.96 |  2.43 |  3.65 |  4.41 |  2.05 |  2.60 |  1.88 |  0.67 |  4.00 |  2.96 |  3.24 |  5.59 |  3.71 |  0.22 |  5.63 |  3.66 |
|         9 |  0.92 |  2.25 |  6.11 |  3.83 |  5.47 |  4.42 |  1.24 |  1.97 |  5.63 |  1.58 |  2.82 |  5.99 |  3.01 |  3.60 |  5.83 |  3.38 |  2.16 |  4.60 |  4.71 |  4.29 |  2.36 |  5.62 |  4.45 |  6.49 |  0.38 |  1.38 |  3.45 |  5.80 |  2.03 |  2.59 |  2.33 |  1.55 |  3.87 |  2.41 |  2.60 |  6.88 |  3.75 |  1.43 |  5.82 |  3.10 |
