# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  9.14 | 10.48 | 10.79 | 11.66 | 11.73 | 10.80 | 12.55 | 13.47 | 12.76 | 11.58 | 10.19 | 10.16 | 11.28 | 10.93 | 12.08 | 11.21 | 10.17 | 10.63 | 10.99 | 12.52 | 10.71 | 10.07 | 11.10 | 13.25 | 10.72 | 10.33 | 11.37 |  9.11 | 11.55 | 12.77 | 10.70 |  8.57 | 10.43 |  8.61 | 12.31 | 10.50 | 11.59 | 10.39 | 11.71 |  9.87 |
|         1 |  9.57 |  9.62 | 10.55 | 10.78 | 10.39 | 10.45 | 11.77 | 13.10 | 10.67 | 10.33 | 10.22 |  9.33 | 10.43 | 11.53 | 11.07 | 11.16 |  8.57 |  9.00 | 10.86 | 11.18 |  9.98 | 10.33 | 11.37 | 12.14 | 10.28 | 10.22 | 10.22 |  7.49 | 11.58 | 12.34 | 10.00 |  8.33 |  9.24 |  7.70 | 12.98 | 10.62 | 10.53 | 10.07 | 10.88 |  9.20 |
|         2 |  8.65 |  8.37 | 11.04 |  8.10 |  9.61 |  9.43 | 10.65 | 12.89 | 10.22 | 11.06 |  8.50 |  8.64 |  8.99 |  9.47 | 10.23 |  9.15 |  7.29 |  8.13 |  8.72 | 10.22 |  9.03 |  8.88 | 10.42 | 12.51 |  8.79 |  7.98 |  9.18 |  6.45 | 11.63 | 10.48 |  9.98 |  7.52 |  8.94 |  5.99 | 12.57 | 10.09 |  9.13 |  9.10 |  9.25 |  8.65 |
|         3 |  7.97 |  7.20 |  9.01 |  6.47 | 11.18 |  9.22 |  8.53 | 11.26 | 10.82 | 11.04 |  7.67 |  7.71 |  8.62 |  8.39 | 11.29 |  7.99 |  7.45 |  7.22 |  6.83 | 10.44 |  8.63 |  9.23 | 10.42 | 12.43 |  8.46 |  6.46 |  8.99 |  6.28 | 11.31 | 10.46 |  9.25 |  6.88 |  8.70 |  4.40 |  9.30 | 10.43 |  9.37 |  8.30 |  8.29 |  7.92 |
|         4 |  7.23 |  6.29 |  8.34 |  6.97 | 11.56 |  9.63 |  9.65 |  9.55 | 10.82 | 10.63 |  8.57 |  7.74 |  8.85 |  8.38 | 12.04 |  7.17 |  8.14 |  7.57 |  5.23 | 10.81 |  8.65 | 10.13 | 10.60 | 12.40 |  8.70 |  6.13 |  9.66 |  7.07 | 13.42 | 10.97 |  8.72 |  5.21 |  7.97 |  3.99 |  7.53 | 10.99 | 10.25 |  8.27 |  9.48 |  5.54 |
|         5 |  7.06 |  6.53 |  9.16 |  8.17 | 10.38 | 10.54 | 11.02 |  8.56 | 10.77 | 10.16 | 10.20 |  7.69 |  9.50 | 10.22 | 11.33 |  8.03 |  8.43 |  7.98 |  3.58 | 11.64 |  9.36 | 11.77 | 11.68 | 13.06 |  9.86 |  6.78 | 11.10 |  8.47 | 12.01 | 10.03 |  9.55 |  6.35 |  9.40 |  4.20 |  7.75 | 12.01 | 10.12 |  9.18 | 10.06 |  6.90 |
|         6 |  7.58 |  7.01 | 11.34 |  8.95 | 10.35 | 12.99 | 11.91 |  8.06 |  9.91 |  9.64 | 13.10 |  8.96 |  9.91 | 11.08 | 10.89 |  9.55 |  9.72 |  8.91 |  4.49 | 11.63 |  9.47 | 12.64 | 11.92 | 13.23 |  9.89 |  7.71 | 10.26 |  9.77 |  9.65 |  9.47 | 11.06 |  7.50 | 10.11 |  3.48 | 10.15 | 12.40 | 10.92 |  9.88 |  8.57 |  7.42 |
|         7 |  8.68 |  8.11 | 13.46 |  8.81 | 12.87 | 14.55 | 11.44 |  8.61 | 10.12 |  9.50 | 12.58 |  9.98 |  9.82 | 12.27 | 11.32 | 10.31 |  8.91 |  9.72 |  4.30 | 11.94 |  9.47 | 12.25 | 11.93 | 12.63 |  9.69 |  7.00 | 11.21 | 11.18 | 11.54 |  8.64 | 10.72 |  9.01 | 10.85 |  4.29 | 11.50 | 11.55 | 10.60 | 10.47 |  7.48 |  8.22 |
|         8 |  9.83 |  9.02 | 13.75 |  7.63 | 10.78 | 13.73 | 10.87 |  8.54 |  9.73 |  8.64 | 12.13 | 11.32 |  9.93 | 12.12 | 12.20 | 10.23 |  8.68 | 10.45 |  4.70 | 11.11 | 10.17 | 10.87 |  9.68 | 10.77 |  9.87 |  6.99 | 11.22 | 11.22 |  9.54 |  8.85 | 10.79 | 10.68 | 11.43 |  5.30 | 10.11 | 11.85 | 11.33 | 10.92 |  6.56 |  8.60 |
|         9 |  9.94 |  9.25 | 13.07 |  5.78 | 10.40 | 14.15 | 10.30 |  8.53 |  9.57 |  7.85 | 12.99 | 11.59 | 10.98 |  9.66 | 11.38 | 10.82 |  8.36 |  9.84 |  5.13 |  9.44 | 10.39 | 10.58 |  8.99 |  9.73 | 10.61 |  5.26 |  9.89 |  9.71 |  8.12 |  7.96 |  9.52 | 11.47 | 10.81 |  7.12 |  9.52 | 10.19 | 10.44 | 11.25 |  6.20 |  7.98 |
|        10 |  9.37 |  8.71 | 12.49 |  6.12 | 10.40 | 14.02 |  8.48 | 10.66 |  9.63 |  7.60 | 14.60 | 12.02 | 11.17 | 10.45 | 12.70 | 11.65 |  8.32 |  9.31 |  6.98 |  9.68 |  9.60 | 10.96 |  8.31 |  9.30 | 11.16 |  6.39 | 10.19 | 10.21 |  7.33 |  7.53 | 10.55 | 11.31 | 11.13 |  7.26 |  9.88 | 10.10 | 11.22 | 11.37 |  6.04 |  8.41 |
|        11 |  9.26 |  8.55 | 12.93 |  6.57 | 11.23 | 13.01 |  9.06 | 11.32 | 10.54 |  7.48 | 19.24 | 11.16 | 11.21 |  8.72 | 14.42 | 12.00 | 10.42 |  8.94 |  8.05 |  9.88 |  9.53 | 11.79 |  9.80 | 13.55 | 11.15 |  6.08 | 11.20 |  7.98 |  8.63 |  9.34 |  9.93 | 12.69 | 10.74 |  8.12 | 11.43 | 10.23 | 11.65 | 11.40 |  6.32 |  8.69 |
|        12 |  8.30 |  9.24 | 14.28 |  6.69 | 10.29 | 12.95 |  9.99 | 13.41 | 13.50 |  9.52 | 17.32 | 12.38 | 11.56 |  8.36 | 15.80 |  9.14 |  8.93 | 10.84 | 10.28 | 11.61 |  8.99 | 14.43 |  9.09 |  9.73 |  9.02 |  5.76 | 10.29 |  8.63 | 12.59 |  9.46 | 11.21 | 11.58 | 10.83 |  9.35 | 13.44 | 12.52 | 13.89 | 10.43 |  4.90 |  9.96 |
|        13 |  9.19 | 10.70 | 12.81 |  9.21 | 12.26 | 12.66 | 10.13 | 11.71 | 11.39 | 13.50 | 15.24 | 12.71 | 11.22 |  8.79 | 15.63 |  8.24 |  8.71 |  9.20 | 11.94 | 11.37 | 10.04 | 12.88 | 11.02 |  8.30 | 10.34 |  6.25 | 11.15 | 10.54 | 11.99 |  8.96 | 10.44 | 13.79 | 11.75 | 12.30 | 11.17 | 12.14 | 13.31 | 12.05 |  5.66 | 10.70 |
|        14 |  9.10 |  9.99 | 11.43 | 10.85 | 10.71 | 10.16 |  7.33 | 10.23 | 11.08 |  8.99 | 16.45 | 13.91 |  8.86 |  7.37 | 13.09 |  8.69 |  7.44 |  7.67 |  7.14 |  9.74 | 11.33 |  8.32 |  9.76 |  8.29 |  8.19 |  4.62 | 11.22 | 10.61 |  9.20 |  7.80 |  8.52 | 11.48 |  8.83 |  9.18 | 11.71 | 12.64 | 10.63 | 10.28 |  8.26 | 11.28 |
|        15 |  8.31 | 11.35 |  9.81 |  8.45 |  9.06 |  8.96 |  7.92 |  9.96 | 10.45 |  9.22 | 10.29 |  9.41 |  9.78 |  5.81 | 11.78 |  9.12 |  7.32 |  8.53 |  6.49 |  7.70 | 10.07 | 10.28 |  8.73 |  9.99 |  8.25 |  3.91 |  9.85 | 11.88 |  7.05 |  7.61 |  8.21 | 12.18 |  9.40 |  9.50 | 13.11 |  9.69 |  9.23 |  9.22 |  9.09 |  7.55 |
|        16 |  7.72 | 11.07 |  9.11 |  5.44 |  8.98 |  9.01 |  8.97 | 10.56 | 11.23 | 11.09 |  8.03 |  8.83 |  9.78 |  5.88 | 12.53 |  9.27 |  7.05 |  8.74 |  6.00 |  8.54 |  8.72 | 11.05 |  9.97 | 11.93 |  8.26 |  4.21 | 10.12 | 12.84 |  7.60 |  7.52 |  8.74 | 12.27 | 10.82 | 11.24 | 10.94 |  9.11 |  8.20 |  9.20 |  5.01 |  5.00 |
|        17 |  7.79 | 11.79 |  9.08 |  4.66 |  9.37 |  9.47 |  8.59 | 10.19 | 10.71 | 12.69 |  8.32 |  9.36 | 10.11 |  6.27 | 12.27 |  9.01 |  7.01 |  9.43 |  5.80 |  9.73 |  8.18 | 11.02 | 10.00 | 14.85 |  7.54 |  4.51 | 12.24 | 14.38 |  8.07 |  8.17 |  9.16 | 11.66 | 11.60 | 11.64 | 10.33 |  9.22 |  7.85 |  9.66 |  6.27 |  5.53 |
|        18 |  7.56 | 11.66 |  9.36 |  4.59 | 10.77 |  9.94 |  8.67 | 10.07 |  9.86 | 12.17 |  8.69 |  9.89 | 10.16 |  6.70 | 12.56 |  9.11 |  7.15 |  9.93 |  4.97 | 11.32 |  8.07 | 12.31 |  9.67 | 16.20 |  7.19 |  4.80 | 15.75 | 16.43 |  8.77 |  8.48 |  9.42 | 11.85 | 11.62 | 12.57 | 10.42 |  9.17 |  7.32 | 11.90 |  7.68 |  6.35 |
|        19 |  6.43 | 11.67 |  9.37 |  5.09 | 14.79 |  8.44 |  9.60 | 12.49 |  8.61 | 11.23 |  9.93 | 10.26 |  8.97 |  6.62 | 14.15 | 10.20 |  6.43 |  9.09 |  4.30 | 11.03 |  8.39 | 10.91 | 11.03 | 16.20 |  7.35 |  4.23 | 15.78 | 15.51 |  8.59 |  8.58 | 10.08 | 11.81 | 14.64 | 11.92 | 10.27 |  8.04 |  7.20 | 11.56 |  8.08 |  7.99 |
|        20 |  7.90 | 13.87 | 11.13 |  4.92 | 15.06 |  9.24 |  8.86 | 12.39 |  8.32 | 10.06 |  9.04 |  9.33 |  9.15 |  6.46 | 14.88 | 13.75 |  7.53 | 10.25 |  4.24 | 14.77 |  8.35 | 10.58 | 13.26 | 16.19 | 11.08 |  4.21 | 16.97 | 14.05 | 13.68 | 11.57 | 14.05 | 11.97 | 14.57 | 13.53 | 10.65 |  7.99 |  7.55 | 14.95 |  7.71 | 10.19 |
|        21 | 12.69 | 13.74 | 10.52 |  3.85 | 15.38 | 14.22 |  7.27 | 13.04 |  9.40 | 12.40 |  8.08 |  8.67 | 12.61 |  5.94 | 14.15 | 15.08 | 13.52 | 14.15 |  7.44 | 16.75 |  7.91 | 11.31 | 12.45 | 13.62 | 12.02 |  4.29 | 16.12 | 12.72 | 12.87 | 11.77 | 14.83 | 12.76 | 13.71 | 14.19 | 11.92 | 10.27 |  8.53 | 15.23 | 10.19 | 10.08 |
|        22 | 14.10 | 10.62 | 10.36 |  2.55 | 14.38 | 14.89 |  6.79 | 13.13 |  9.60 | 12.53 | 10.27 |  8.94 | 13.31 |  5.12 | 13.68 | 15.20 | 14.55 | 13.63 | 11.76 | 16.02 |  8.26 | 13.19 | 12.91 | 11.43 | 10.22 |  6.66 | 16.18 |  9.12 | 13.57 | 10.88 | 13.33 | 12.69 | 12.48 | 12.23 | 11.31 | 11.85 |  9.00 | 15.78 | 12.08 | 14.28 |
|        23 | 13.56 |  9.90 | 11.65 |  2.24 | 11.32 | 14.73 |  9.18 | 12.15 | 10.18 | 12.11 | 10.13 | 10.74 | 12.16 |  4.48 | 13.93 | 12.30 | 13.23 | 13.26 | 12.25 | 13.53 |  9.99 | 14.04 | 12.52 |  9.63 |  8.46 | 10.61 | 14.74 |  6.75 | 14.09 | 10.30 | 12.25 | 12.54 | 12.12 | 11.03 | 11.53 | 12.12 |  9.74 | 13.79 | 12.23 | 15.78 |
|        24 | 11.86 | 11.68 | 12.20 |  3.83 |  9.33 | 13.84 | 11.43 | 10.77 | 11.85 | 10.76 | 10.47 | 12.56 | 10.26 |  5.92 | 14.10 | 10.67 | 11.56 | 12.47 | 11.93 | 11.29 | 11.20 | 13.14 | 10.33 |  8.29 |  7.25 | 12.21 | 12.99 |  6.46 | 13.35 |  9.50 | 11.39 | 10.14 | 10.95 |  9.76 | 11.49 | 11.81 | 10.64 | 11.39 | 12.08 | 16.04 |
|        25 | 10.62 | 10.21 | 11.82 |  7.26 |  7.30 | 13.10 | 11.37 |  9.72 | 11.03 |  8.65 | 12.20 | 14.08 |  8.35 |  9.76 | 12.43 |  8.78 | 11.44 | 10.08 | 12.58 |  9.56 | 12.13 | 10.41 |  7.74 |  7.13 |  6.59 | 11.96 |  9.84 |  6.36 | 11.51 |  9.54 |  9.72 |  6.92 |  8.17 |  8.33 |  9.21 | 12.00 | 11.62 |  9.61 | 10.60 | 14.99 |
|        26 | 10.34 |  7.94 | 10.53 | 11.09 |  6.11 | 12.04 | 10.52 |  7.89 |  8.20 |  7.12 | 13.99 | 13.51 |  8.32 | 13.70 | 10.68 |  8.14 | 11.18 |  8.11 | 11.73 |  7.72 | 12.15 |  9.08 |  6.69 |  6.34 |  5.89 | 11.26 |  7.48 |  5.53 |  9.86 |  9.99 |  7.10 |  4.72 |  6.16 |  6.61 |  7.46 | 11.47 | 11.23 |  7.96 | 10.16 | 13.95 |
|        27 | 10.20 |  5.91 |  9.16 | 13.96 |  5.51 | 10.72 | 10.97 |  6.93 |  6.40 |  5.73 | 13.41 | 11.85 |  7.71 | 15.09 |  8.33 |  7.91 | 10.38 |  6.75 | 11.48 |  6.20 | 11.84 |  8.18 |  6.26 |  5.62 |  5.22 | 10.29 |  7.16 |  5.27 |  7.58 |  9.48 |  4.91 |  4.17 |  5.66 |  4.84 |  6.26 | 10.82 |  9.71 |  6.98 | 10.21 | 11.82 |
|        28 |  9.55 |  4.17 |  7.93 | 15.71 |  4.96 |  8.43 | 11.92 |  5.57 |  5.43 |  5.52 | 12.41 | 10.33 |  6.04 | 15.80 |  6.84 |  7.19 |  9.65 |  6.19 | 10.51 |  5.37 | 10.91 |  7.18 |  5.00 |  4.68 |  5.33 |  8.80 |  6.59 |  5.37 |  5.03 |  9.41 |  4.20 |  3.66 |  5.05 |  3.80 |  5.34 |  9.50 |  7.71 |  6.36 | 10.38 |  9.49 |
