# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   4.71 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         1 |      0 |  25.91 |  44.38 |  39.29 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  41.01 |      0 |      0 |      0 |      0 |   7.76 |  38.83 |      0 |      0 |      0 |      0 |  94.24 |  36.42 |  38.59 |  35.74 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|         2 |  54.51 |  64.95 |  91.40 |  62.91 |      0 |  28.69 |  56.15 |      0 |  23.90 |      0 |      0 |      0 |  60.02 |      0 |  87.75 |  42.30 |  32.96 |      0 |  41.18 |  50.16 |  68.67 |  44.91 |  44.09 |      0 |      0 |  86.56 |  48.84 |  76.16 |  51.35 |  34.84 |      0 |      0 |      0 |  35.61 |      0 |      0 |      0 |  60.33 |  49.14 |  49.46 |
|         3 |  94.56 |  96.00 |  94.71 |  77.00 |      0 |  99.82 |  83.79 |      0 |  80.16 |  31.16 |  36.57 |  18.37 |  74.55 |  20.64 |  98.03 |  84.99 |  71.82 |      0 |  85.51 |  76.04 |  84.86 |  90.50 |  64.81 |  89.59 |      0 |  79.52 |  87.54 |  79.10 |  76.09 |  89.01 |      0 |  51.99 |      0 |  44.60 |      0 |  60.51 |      0 |  97.32 |  98.87 |  92.73 |
|         4 |  97.26 |  93.60 |  92.63 |  94.24 |      0 |  83.09 |  99.44 |  20.29 |  87.57 |  34.98 |  38.98 |  71.60 |  76.51 |  36.56 |  91.70 |  82.20 |  87.28 |      0 |  59.18 |  70.68 |  91.84 |  96.77 |  86.25 | 100.00 |  25.77 |  82.92 | 100.00 |  98.48 |  73.33 |  96.66 |      0 |  86.16 |      0 |  75.89 |   6.83 |  93.91 |      0 |  98.32 |  89.78 |  92.45 |
|         5 |  97.02 |  97.39 |  89.10 |  96.06 |   9.91 | 100.00 |  91.58 |  39.45 |  87.34 |  50.16 |  63.62 |  75.43 |  91.35 |  22.87 |  95.30 |  81.04 |  79.99 |      0 |  46.95 |  86.84 |  97.73 | 100.00 |  96.99 |  75.68 |  69.81 |  91.83 | 100.00 |  94.93 |  85.50 |  76.13 |      0 |  83.62 |      0 |  90.82 |  98.43 |  91.15 |   6.75 |  98.09 |  89.84 |  93.66 |
|         6 | 100.00 |  93.61 |  96.64 |  89.94 |  89.11 |  93.21 |  94.91 |  67.39 |  89.77 |  73.23 |  60.72 |  97.01 |  87.49 |  45.09 | 100.00 |  96.66 |  80.47 |  33.03 |  77.29 |  90.44 |  96.65 | 100.00 |  96.21 |  51.56 |  76.87 |  96.27 | 100.00 |  88.23 |  96.55 |  92.34 |      0 |  92.53 |  30.96 |  90.16 | 100.00 |  99.11 |  24.63 |  99.43 |  91.17 | 100.00 |
|         7 |  96.55 |  99.43 |  92.15 |  99.19 |  91.94 |  84.28 |  85.63 |  63.69 |  95.82 |  82.52 |  56.02 |  97.12 |  87.97 |  59.98 | 100.00 |  95.14 |  90.49 |  36.53 |  67.25 |  96.87 |  94.71 |  82.93 | 100.00 |  93.88 |  75.99 |  96.84 | 100.00 |  88.53 |  89.70 | 100.00 |  64.88 | 100.00 |  53.51 | 100.00 |  95.24 | 100.00 |  62.76 | 100.00 |  94.55 | 100.00 |
|         8 |  99.36 |  96.91 |  89.70 |  94.66 |  88.40 |  93.00 | 100.00 |  89.33 | 100.00 |  91.44 |  80.72 |  97.79 |  96.12 |  56.44 | 100.00 |  95.84 |  93.28 |  60.99 |  97.29 |  90.04 |  98.11 |  90.48 | 100.00 |  94.11 |  38.94 |  92.51 | 100.00 |  92.54 |  94.66 | 100.00 |  74.86 | 100.00 |  50.00 | 100.00 |  98.53 | 100.00 |  41.64 |  96.36 |  96.94 |  90.91 |
|         9 | 100.00 |  93.51 |  90.34 |  85.52 |  82.41 |  96.69 |  97.35 |  95.75 | 100.00 |  92.14 |  78.75 |  91.15 |  96.84 |  81.73 |  99.25 |  93.12 |  90.84 |  64.98 |  95.12 |  94.46 |  94.77 | 100.00 |  97.88 |  95.23 |  31.21 |  87.67 |  89.05 |  98.47 |  99.28 |  92.29 |  39.93 |  98.49 |  69.51 | 100.00 |  97.28 |  99.50 |  69.50 |  96.79 |  97.09 |  85.11 |
|        10 | 100.00 |  84.39 |  94.85 |  78.34 |  92.71 |  84.11 |  90.12 |  91.96 |  85.71 |  93.22 |  96.16 |  71.58 |  97.48 |  61.25 |  97.42 |  94.27 |  92.15 |  60.92 |  94.84 |  99.66 |  94.41 |  93.30 |  99.34 |  95.76 |  37.08 |  90.35 | 100.00 | 100.00 |  95.66 |  78.71 |  60.14 |  98.66 |  74.94 |  90.81 |  94.46 |  99.21 |  59.65 |  98.77 | 100.00 |  97.38 |
|        11 |  85.00 |  86.43 |  87.85 |  83.85 |  90.94 |  88.96 |  99.61 |  79.81 |  83.94 |  93.42 |  95.34 |  59.73 |  89.91 |  60.75 |  93.58 |  95.63 |  87.15 |  53.05 |  82.31 | 100.00 |  93.97 |  93.38 |  92.80 |  89.39 |  82.99 |  88.40 | 100.00 |  99.45 |  96.69 |  91.99 |  42.52 |  93.38 |  50.42 |  97.80 |  92.33 |  91.04 |   6.45 |  90.31 |  94.56 |  84.83 |
|        12 |  91.57 |  92.07 |  93.85 |  82.82 |  76.90 |  95.59 | 100.00 |  90.21 |  75.46 |  79.11 |  89.64 |  64.83 |  99.21 |  77.82 |  95.13 |  98.98 |  84.45 |  66.03 |  92.39 |  98.50 |  96.76 |  96.53 |  76.46 |  84.32 |  89.05 |  86.88 |  94.06 |  96.45 |  90.08 |  84.35 |  47.06 |  95.35 |  45.17 |  72.38 |  98.06 |  85.63 |  77.47 |  69.61 |  95.99 |  90.35 |
|        13 |  98.01 |  89.02 |  92.79 |  92.52 |  54.28 |  91.56 |  98.38 |  90.31 |  80.90 |  82.96 |  91.31 |  64.02 |  96.64 |  88.08 |  87.11 |  97.07 |  83.53 |  67.31 |  91.75 |  98.32 |  92.39 |  89.09 |  73.03 |  86.84 |  68.66 |  87.48 |  85.54 |  94.07 |  91.92 |  81.72 |  60.22 |  92.66 |  41.17 |  77.32 |  98.25 |  88.39 |  83.86 |  93.12 |  96.64 |  94.35 |
|        14 |  94.96 |  92.61 |  90.32 |  86.42 |  70.76 |  94.45 |  91.83 |  95.24 |  76.85 |  83.07 |  88.82 |  79.38 |  91.54 |  87.55 |  88.31 |  96.11 |  83.02 |  83.62 |  92.05 |  91.66 |  95.37 |  92.08 |  81.13 |  95.25 |  70.09 |  97.33 |  87.33 |  96.39 |  84.39 |  96.02 |  67.35 |  88.84 |  61.77 |  85.74 | 100.00 |  87.60 |  92.26 |  98.58 |  94.25 |  90.89 |
|        15 |  80.89 |  89.81 |  87.07 |  93.72 |  82.17 |  90.99 |  95.41 |  93.60 |  76.90 |  92.00 |  92.51 |  84.54 |  94.01 |  81.18 |  89.77 |  87.55 |  89.93 |  85.95 |  96.88 |  89.85 |  91.89 |  96.36 |  75.96 |  93.21 |  64.89 | 100.00 |  96.31 |  99.89 |  94.52 |  99.55 |  88.76 | 100.00 |  56.91 |  89.89 | 100.00 |  95.51 |  61.35 |  96.85 |  96.98 |  93.72 |
|        16 |  83.11 |  92.68 |  87.94 |  93.69 |  63.81 |  92.83 |  94.27 | 100.00 |  84.22 |  94.55 |  93.15 |  83.07 | 100.00 |  89.49 |  94.49 | 100.00 |  91.15 |  85.51 |  97.43 |  86.03 |  96.04 |  93.95 |  83.17 |  82.17 |  82.04 | 100.00 |  97.91 |  96.15 |  95.31 |  99.01 |  87.26 |  97.54 |  68.57 |  99.43 |  99.84 | 100.00 |  34.52 |  90.19 |  92.88 |  92.29 |
|        17 |  85.65 |  97.70 |  93.21 |  93.63 |  78.58 |  99.73 |  96.24 | 100.00 |  83.78 | 100.00 |  94.68 | 100.00 |  96.29 |  87.91 |  96.40 |  96.55 |  96.71 |  87.19 |  98.02 |  88.17 |  88.96 |  92.46 |  92.31 |  98.56 |  65.21 |  96.64 | 100.00 |  87.03 |  91.00 |  98.42 |  99.12 |  94.79 |  78.61 |  96.53 | 100.00 | 100.00 |  57.30 |  95.02 |  92.02 |  93.05 |
|        18 |  92.56 |  95.30 |  91.28 |  88.94 |  82.32 | 100.00 |  99.39 | 100.00 |  85.23 | 100.00 |  96.49 | 100.00 |  88.03 |  83.04 |  98.07 |  96.42 |  99.97 |  88.79 |  98.14 |  88.47 |  90.59 |  90.11 |  96.74 |  97.38 |  63.85 |  80.91 | 100.00 |  95.16 |  91.66 |  96.42 | 100.00 |  91.51 |  79.90 |  99.82 | 100.00 |  99.22 |  76.73 |  95.08 |  93.37 |  98.56 |
|        19 |  88.92 |  94.79 |  94.29 |  86.93 |  85.33 |  91.91 |  94.81 | 100.00 |  82.77 | 100.00 |  95.62 |  99.40 |  97.56 |  92.85 |  98.77 |  98.57 |  98.48 |  88.27 |  98.64 |  93.36 |  95.25 |  88.33 |  87.61 |  99.03 |  59.48 | 100.00 |  97.90 |  97.91 |  94.70 |  64.39 | 100.00 |  83.93 |  85.80 |  99.17 | 100.00 |  96.79 |  94.80 |  91.59 |  92.38 |  99.04 |
|        20 |  80.82 |  90.66 |  88.83 |  90.24 |  83.92 |  99.12 |  89.55 |  93.37 |  90.76 |  95.91 |  90.63 |  93.97 |  99.01 |  91.96 |  94.97 |  96.97 |  94.41 |  88.33 |  97.03 |  91.39 |  90.74 |  60.82 |  84.66 | 100.00 |  65.75 |  99.60 |  93.00 |  98.17 |  99.50 |  94.93 | 100.00 |  92.60 |  81.73 |  98.01 | 100.00 |  95.46 |  93.33 | 100.00 |  91.09 |  94.38 |
