# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  86.57 | 100.00 |  84.12 |  83.21 | 100.00 |  88.69 |  92.63 |  96.77 | 100.00 |  76.96 |  99.55 |  96.06 | 100.00 |  93.93 |  77.49 | 100.00 |  97.49 |  83.02 |  76.50 |  89.22 | 100.00 | 100.00 |  94.78 | 100.00 |  92.04 |  90.45 |  97.99 |  95.94 | 100.00 |  89.37 |  92.87 | 100.00 |  84.68 |  96.27 |  83.63 |  83.00 | 100.00 |  81.30 |  92.98 | 100.00 |
|         1 |  72.99 | 100.00 |  73.76 |  60.18 | 100.00 |  91.29 |  73.23 |  99.38 |  74.26 |  78.25 |  96.05 |  78.08 | 100.00 | 100.00 |  89.75 | 100.00 |  98.82 |  88.65 |  76.78 |  77.76 | 100.00 | 100.00 | 100.00 |  76.13 |  89.22 |  94.53 |  95.44 |  86.21 |  99.07 |  87.47 | 100.00 | 100.00 |  78.96 | 100.00 |  70.64 |  92.80 |  98.94 |  99.38 |  77.47 | 100.00 |
|         2 |  75.47 |  92.34 |  80.60 |  85.17 | 100.00 |  81.68 |  72.37 |  97.69 |  69.60 |  76.75 |  87.07 |  81.82 |  97.12 |  97.27 |  92.93 |  60.32 |  86.04 |  72.32 |  77.34 |  73.93 |  85.95 |  99.38 |  86.62 |  70.32 |  81.29 |  95.90 |  88.29 |  96.53 |  88.20 | 100.00 |  79.29 |  85.18 |  91.22 | 100.00 |  67.14 |  94.92 | 100.00 |  97.59 |  89.51 | 100.00 |
|         3 |  79.98 |  88.18 |  92.47 |  90.39 |  87.88 |  82.09 |  80.76 |  93.30 |  83.18 |  87.64 |  76.87 |  81.74 |  90.50 |  95.63 |  82.58 | 100.00 |  91.80 |  80.72 |  86.24 | 100.00 |  87.90 |  91.53 |  95.78 |  67.40 |  71.48 | 100.00 |  90.26 |  95.36 |  82.33 |  99.28 |  91.73 |  83.85 |  68.39 | 100.00 |  83.09 |  80.11 |  95.61 |  80.57 |  86.01 |  82.06 |
|         4 |  90.96 |  71.57 |  87.94 |  93.56 |  75.62 |  83.87 |  77.07 |  88.78 |  64.92 |  81.97 |  65.93 |  83.24 |  87.38 |  93.77 |  93.29 |  90.10 |  85.84 |  69.86 |  88.41 |  96.59 |  97.59 |  84.29 |  80.97 |  52.78 |  74.87 |  95.67 |  90.23 |  93.17 |  80.56 |  94.79 |  75.43 |  75.07 |  92.61 |  80.32 |  79.16 |  89.06 |  84.55 |  65.45 |  83.28 |  65.82 |
|         5 |  84.31 |  71.62 |  71.76 |  99.02 |  63.63 |  87.99 |  63.03 |  81.31 |  59.35 |  71.14 |  67.48 |  76.48 |  85.45 |  89.04 |  90.99 |  91.25 |  76.25 |  58.89 |  95.58 |  50.34 |  80.18 |  91.78 |  69.86 |  40.38 |  85.22 |  81.34 |  97.04 |  89.26 |  79.02 |  85.84 |  99.44 |  77.42 |  75.73 |  77.45 |  69.38 |  92.72 |  81.22 |  60.35 |  94.55 |  73.11 |
|         6 |  85.68 |  80.27 |  70.23 |  96.12 |  78.84 |  90.67 |  62.39 |  66.49 |  66.10 |  65.85 |  66.38 |  75.74 |  88.11 |  76.18 |  85.86 |  81.73 |  74.33 |  54.08 |  88.76 |  59.74 |  77.77 |  81.56 |  51.95 |  42.25 |  78.79 |  70.80 |  99.13 |  81.87 |  78.73 |  84.54 |  81.78 |  75.12 |  89.17 |  79.77 |  74.14 |  72.71 |  76.38 |  75.91 |  84.59 |  96.23 |
|         7 |  77.80 |  68.71 |  62.94 |  79.32 |  75.21 |  70.28 |  84.81 |  73.14 |  76.68 |  56.33 |  50.59 |  59.42 |  94.16 |  63.95 |  72.51 |  79.83 |  85.88 |  64.79 |  83.96 |  43.48 |  72.65 |  77.50 |  54.05 |  65.69 |  66.07 |  91.46 |  87.25 |  69.47 |  69.06 |  79.13 |  63.81 |  86.26 |  61.84 |  65.37 |  62.80 |  70.23 |  65.74 |  71.49 |  70.33 |  90.80 |
|         8 |  76.41 |  73.87 |  67.73 |  67.43 |  76.88 |  83.20 |  68.62 |  74.43 |  62.88 |  65.56 |  53.19 |  56.82 | 100.00 |  77.97 |  72.84 |  85.53 |  79.00 |  59.92 |  73.34 |  33.12 |  83.40 |  65.65 |  47.82 |  73.86 |  74.52 |  85.43 |  88.01 |  68.57 |  79.24 |  65.83 |  63.11 |  68.20 |  75.61 |  69.48 |  70.02 |  62.18 |  61.71 |  63.63 |  65.81 |  80.99 |
|         9 |  65.41 |  80.83 |  73.25 |  65.65 |  86.78 |  67.77 |  72.24 |  61.37 |  78.40 |  43.22 |  41.98 |  39.91 |  84.32 |  59.83 |  55.52 |  68.06 |  64.48 |  66.26 |  60.74 |  11.41 |  85.27 |  67.73 |  56.79 |  73.53 |  57.96 |  74.30 |  79.51 |  52.36 |  53.75 |  53.27 |  69.23 |  63.04 |  61.41 |  69.73 |  48.38 |  73.83 |  38.56 |  52.74 |  68.56 |  91.65 |
