# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  8.13 |  6.56 |  9.53 |  8.07 |  9.27 | 10.49 |  9.10 |  9.13 |  6.71 |  9.31 |  8.31 |  8.04 | 11.16 | 11.05 |  6.91 |  8.87 |  6.74 |  6.62 |  9.91 |  8.38 |  6.57 |  7.96 |  9.80 |  7.68 |  6.18 | 11.67 |  8.14 |  7.05 |  8.20 |  8.42 |  7.99 | 10.91 |  9.22 |  7.88 | 10.12 |  9.36 |  9.29 |  7.81 |  9.25 | 10.18 |
|         1 |  8.42 |  5.62 |  7.05 |  8.21 |  7.82 | 11.43 |  7.96 |  8.79 |  6.00 |  7.40 |  6.61 |  7.93 | 10.27 |  8.94 |  6.58 |  8.13 |  6.17 |  5.37 |  7.88 |  6.26 |  7.46 |  8.52 |  9.90 |  6.97 |  5.63 |  9.74 |  8.19 |  7.51 |  7.98 |  6.75 |  5.98 |  8.08 |  9.18 |  7.41 |  7.41 |  9.06 | 10.01 |  7.16 |  9.34 |  8.02 |
|         2 |  8.16 |  6.04 |  6.38 |  8.65 |  7.08 | 10.96 |  7.20 |  8.78 |  4.73 |  5.98 |  6.42 |  9.64 |  9.66 |  8.16 |  6.77 |  8.42 |  5.07 |  5.61 |  7.77 |  4.22 |  7.30 |  8.70 |  8.83 |  6.86 |  5.70 |  8.38 |  7.17 |  6.89 |  8.73 |  7.62 |  6.44 |  7.63 |  9.45 |  9.32 |  5.66 |  9.61 | 11.26 |  6.55 |  9.17 |  8.73 |
|         3 |  8.80 |  7.19 |  7.43 |  9.06 |  7.45 |  9.32 |  7.84 | 10.16 |  5.91 |  6.66 |  7.98 | 10.55 | 10.11 |  9.64 |  9.80 |  9.31 |  5.93 |  5.51 |  8.66 |  4.26 |  7.16 |  8.83 |  9.30 |  8.06 |  7.00 |  8.56 |  7.71 |  8.00 |  9.56 |  8.32 |  8.43 |  9.75 |  9.88 | 11.60 |  7.70 |  9.27 | 11.76 |  7.05 |  9.20 | 11.02 |
|         4 | 10.28 |  9.80 |  8.51 |  9.31 |  8.47 |  9.75 |  9.70 | 11.82 |  8.58 | 11.27 |  8.82 | 11.01 | 11.21 |  9.31 | 13.66 | 10.87 |  7.97 |  6.00 | 10.52 |  8.50 |  7.12 | 10.05 | 10.07 |  8.65 |  7.30 |  9.38 |  8.06 |  9.14 |  7.84 |  8.83 | 10.73 | 10.70 | 10.38 | 13.68 |  9.30 |  8.85 | 13.37 |  8.63 | 10.39 | 10.31 |
|         5 | 11.21 | 11.44 | 11.74 |  9.99 | 12.31 | 14.39 | 10.04 | 11.66 | 11.73 | 12.26 | 10.08 | 12.33 | 11.91 | 10.96 | 12.51 | 12.34 |  9.72 |  7.90 | 12.63 | 11.29 |  9.74 | 12.10 | 11.29 |  9.83 | 10.95 |  9.69 |  9.74 | 10.12 |  7.68 |  9.52 | 10.96 | 11.48 | 11.23 | 14.41 | 10.61 |  9.93 | 13.75 |  8.73 | 11.21 | 11.00 |
|         6 | 10.80 | 12.36 | 13.30 | 12.32 | 14.36 | 15.64 | 11.11 | 11.62 | 10.92 | 10.74 | 11.75 | 14.04 | 13.89 | 12.42 | 12.79 | 14.78 | 10.46 | 11.87 | 12.84 | 11.50 |  8.95 | 15.20 | 12.33 | 10.42 | 12.07 |  9.37 |  9.85 | 11.86 |  9.05 | 10.50 | 10.78 | 11.41 | 13.36 | 16.52 | 10.26 | 12.03 | 15.69 | 10.78 | 11.77 | 11.30 |
|         7 | 11.70 | 15.76 | 12.41 | 15.34 | 12.42 | 15.64 | 12.43 | 12.77 | 13.55 | 11.05 | 13.97 | 15.65 | 15.29 | 12.63 | 15.63 | 18.18 | 12.08 | 12.83 | 13.90 | 11.15 |  8.88 | 16.15 | 13.90 | 12.51 | 11.13 | 11.23 | 11.53 | 12.21 | 12.75 | 13.51 | 12.21 | 12.45 | 14.46 | 16.48 | 11.93 | 13.13 | 16.48 | 12.81 | 14.09 | 13.21 |
|         8 | 13.20 | 18.48 | 16.87 | 16.33 | 14.24 | 15.94 | 14.55 | 14.00 | 18.09 | 11.92 | 15.60 | 16.47 | 16.45 | 13.46 | 16.76 | 16.76 | 16.89 | 11.89 | 16.19 | 15.78 | 10.41 | 18.04 | 15.75 | 13.83 | 12.32 | 12.42 | 13.66 | 14.63 | 13.73 | 14.11 | 15.76 | 14.16 | 16.20 | 17.49 | 14.52 | 14.31 | 16.98 | 13.88 | 18.06 | 15.22 |
|         9 | 16.31 | 19.88 | 17.74 | 16.82 | 16.53 | 18.65 | 17.85 | 14.54 | 18.98 | 13.76 | 16.88 | 18.27 | 18.53 | 16.06 | 18.00 | 18.88 | 16.91 | 11.88 | 18.47 | 19.46 | 13.64 | 19.25 | 19.65 | 16.86 | 16.45 | 14.92 | 16.06 | 16.76 | 14.85 | 17.76 | 18.79 | 16.67 | 18.42 | 18.85 | 17.06 | 17.55 | 17.83 | 16.14 | 20.06 | 17.39 |
