# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  88.32 |  55.73 |  84.89 |  99.53 |  64.68 | 100.00 |  27.38 |  50.93 |  99.07 |  58.32 |  65.69 |  95.04 |  96.99 |  63.26 |  98.27 |  95.27 |  95.74 | 100.00 | 100.00 |  48.42 |  57.10 |  55.28 |  88.14 |  94.94 |  89.59 |  84.50 |  87.41 |  97.19 |  72.41 |  61.37 |  34.59 |  78.27 |  52.83 |  24.30 | 100.00 |  90.68 |  89.93 |  86.96 |  71.62 |  79.04 |
|         1 |  94.95 |  95.10 |  96.86 | 100.00 |  63.30 |  98.56 |  89.67 |  95.29 |  89.57 |  89.36 |  98.23 |  93.24 |  93.46 |  96.79 |  91.19 | 100.00 | 100.00 | 100.00 | 100.00 |  75.11 |  81.05 |  91.27 |  94.33 |  96.48 |  99.57 |  94.39 |  92.21 |  94.03 |  71.14 |  48.19 |  43.89 |  97.26 |  98.05 |  71.24 |  97.03 |  89.30 |  92.41 |  95.38 |  99.61 | 100.00 |
|         2 |  96.94 |  93.74 |  96.14 | 100.00 |  92.07 | 100.00 |  93.31 |  93.56 |  91.50 |  93.74 |  98.34 |  98.14 | 100.00 |  93.62 |  92.64 |  99.01 |  95.91 | 100.00 | 100.00 |  93.95 |  97.13 |  95.76 |  96.66 |  97.43 |  96.56 |  95.35 | 100.00 |  98.96 |  63.57 |  90.92 |  92.62 | 100.00 |  96.73 |  75.77 |  94.11 |  99.89 | 100.00 |  90.07 |  92.48 |  99.01 |
|         3 |  99.33 |  97.89 |  95.20 | 100.00 | 100.00 | 100.00 |  98.83 |  95.50 |  95.02 |  96.24 |  99.51 |  98.31 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  92.27 |  90.64 |  95.79 |  97.93 |  99.51 | 100.00 | 100.00 | 100.00 | 100.00 |  84.96 |  99.40 |  88.16 |  96.40 |  91.17 |  90.90 |  89.29 |  95.71 | 100.00 |  98.07 |  88.54 |  98.29 |
|         4 | 100.00 | 100.00 |  99.04 | 100.00 |  84.18 | 100.00 | 100.00 |  96.10 | 100.00 |  95.58 | 100.00 | 100.00 | 100.00 | 100.00 |  99.43 | 100.00 |  98.25 | 100.00 |  99.58 |  97.53 |  97.96 | 100.00 |  98.69 | 100.00 | 100.00 |  98.40 | 100.00 |  97.67 | 100.00 |  97.87 |  99.70 | 100.00 | 100.00 |  84.36 | 100.00 |  94.71 |  98.27 |  97.17 |  94.36 | 100.00 |
|         5 |  99.92 |  99.59 | 100.00 | 100.00 |  99.72 |  99.08 | 100.00 |  98.29 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.30 | 100.00 |  93.63 | 100.00 |  99.63 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  98.93 |  99.79 |  99.36 | 100.00 | 100.00 |  99.68 | 100.00 |  96.44 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  98.52 |  98.50 | 100.00 |
|         6 |  98.39 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  96.72 | 100.00 | 100.00 |  95.51 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  98.34 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  96.95 | 100.00 | 100.00 | 100.00 |  98.61 | 100.00 | 100.00 | 100.00 |  97.44 |  96.85 | 100.00 | 100.00 |  96.87 | 100.00 | 100.00 |
|         7 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.85 | 100.00 |  98.36 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  97.06 | 100.00 |  99.13 | 100.00 |  99.01 | 100.00 | 100.00 |
|         8 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  88.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  93.28 | 100.00 | 100.00 | 100.00 | 100.00 |  99.61 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  98.94 | 100.00 |  98.85 | 100.00 |  99.49 | 100.00 |  98.10 | 100.00 | 100.00 |
|         9 |  99.06 | 100.00 | 100.00 | 100.00 | 100.00 |  99.34 | 100.00 |  99.71 | 100.00 | 100.00 | 100.00 |  99.78 | 100.00 | 100.00 | 100.00 |  98.88 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  91.06 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.50 |
|        10 |  95.10 | 100.00 | 100.00 | 100.00 | 100.00 |  98.41 | 100.00 |  98.84 | 100.00 |  98.13 | 100.00 |  98.65 |  97.47 |  99.37 | 100.00 |  93.20 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  95.75 | 100.00 |  98.61 |  99.33 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  97.85 | 100.00 |  98.82 | 100.00 |  99.45 |
|        11 |  94.72 | 100.00 | 100.00 | 100.00 | 100.00 |  93.84 | 100.00 | 100.00 | 100.00 |  77.50 |  98.37 |  99.20 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.36 |  97.58 | 100.00 | 100.00 |  99.82 |  93.52 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  84.34 | 100.00 | 100.00 | 100.00 |
|        12 |  89.71 | 100.00 |  98.02 |  73.43 | 100.00 |  92.11 | 100.00 |  96.88 | 100.00 |  52.95 | 100.00 |  96.69 | 100.00 | 100.00 | 100.00 |  98.36 | 100.00 |  96.94 | 100.00 |  95.47 | 100.00 | 100.00 |  88.72 |  77.97 | 100.00 | 100.00 |  92.51 |  64.16 | 100.00 |  74.70 | 100.00 |  62.52 |  74.45 | 100.00 |  95.27 | 100.00 |  80.39 |  83.52 | 100.00 | 100.00 |
|        13 |  80.36 |  87.38 | 100.00 |  50.66 | 100.00 |  82.31 |  99.57 | 100.00 | 100.00 |  71.42 | 100.00 |  72.78 |  98.62 | 100.00 | 100.00 |  59.22 | 100.00 |  67.06 |  96.06 |  61.59 | 100.00 | 100.00 |  79.85 |  34.46 | 100.00 | 100.00 |  83.03 |  46.03 |  98.29 |  88.88 |  62.34 |  49.30 |  65.38 | 100.00 |  92.75 | 100.00 |  73.00 |  66.79 | 100.00 | 100.00 |
|        14 |  74.60 |  50.59 |  99.01 |  98.25 |  90.16 |  58.31 | 100.00 |  79.43 |  82.90 |  71.29 |  94.02 |  77.95 |  91.56 | 100.00 | 100.00 |  63.49 | 100.00 |  44.26 |  77.64 |  63.01 | 100.00 |  41.95 |  68.71 |  22.16 | 100.00 |  93.86 |  73.85 |  67.75 |  47.57 |  78.89 |  30.51 |  78.63 |  68.59 | 100.00 |  87.74 | 100.00 |  55.08 |  67.42 |  96.61 |  53.66 |
|        15 |  63.01 |  60.83 |  84.40 |  65.51 |  50.99 |  61.22 |  90.63 |  62.31 |  59.54 |  48.05 |  63.60 |  55.19 |  68.45 |  80.14 | 100.00 |  50.50 |  79.03 |  31.85 |  84.87 |  72.31 |  83.91 |  31.55 |  60.44 |  61.82 | 100.00 |  84.44 |  69.72 |  41.48 |      0 |  64.79 |  83.96 |  63.17 |  52.07 | 100.00 |  56.18 |  80.54 |  21.93 |  53.10 |  70.72 |  61.34 |
|        16 |  58.55 |  61.46 |  66.66 |  46.66 |  39.27 |  64.52 |  70.31 |  50.16 |  66.07 |  66.45 |  50.44 |   6.46 |  63.11 |  60.10 |  81.62 |  43.36 |  67.49 |  37.63 |  54.80 |  68.48 |  68.79 |  35.50 |  64.44 |  57.78 | 100.00 |  69.95 |  70.45 |  44.84 |  66.08 |  39.52 |  72.08 |  32.97 |  55.38 | 100.00 |  61.10 |  67.01 |      0 |  35.92 |  71.41 |  61.83 |
|        17 |  60.60 |  66.39 |  64.64 |   8.94 |  65.46 |  66.01 |  80.82 |  55.86 |  70.35 |  68.28 |  50.95 |   6.04 |  57.41 |  66.29 |  69.90 |  64.09 |  48.40 |  27.62 |  32.24 |  49.84 |  73.21 |   8.72 |  57.58 |  43.64 | 100.00 |  58.25 |  58.46 |  49.25 |  43.66 |      0 |  51.85 |      0 |  66.57 | 100.00 |  69.55 |  52.23 |  22.39 |  32.74 |  66.19 |  47.40 |
|        18 |  66.77 |  64.82 |  58.73 |      0 |  66.18 |  65.61 |  84.61 |  48.65 |  65.51 |  58.10 |  60.91 |  61.19 |  27.30 |  57.33 |  85.82 |  59.18 |  61.65 |  70.32 |  65.38 |  50.18 |  70.07 |  28.77 |  61.02 |  70.80 |  81.21 |  53.57 |  50.21 |  26.70 |  40.09 |  34.92 |  50.17 |  45.81 |  64.86 |  96.91 |  75.07 |  68.22 |  39.36 |  42.48 |  62.88 |      0 |
|        19 |  75.15 |  63.10 |  45.12 |  36.60 |  61.57 |  57.91 |  79.51 |  42.83 |  65.50 |  33.69 |  49.27 |  66.32 |  28.63 |  46.90 |  92.89 |      0 |  46.91 |  50.31 |  46.72 |   9.95 |  54.44 |  36.10 |  69.60 |  91.47 |  43.52 |  37.26 |  31.11 |  60.08 |  30.69 |  54.16 |  37.81 |  66.48 |  70.96 |  94.48 |  59.86 |  66.66 |  42.07 |  53.53 |  48.67 |      0 |
|        20 |  72.53 |  64.36 |  50.20 | 100.00 |  56.97 |  12.67 |  73.42 |  62.51 |  60.28 |  36.12 |  39.81 |  62.86 |  75.96 |  38.87 |  83.45 |  30.03 |  31.25 |  61.71 |  74.89 |  23.72 |  32.76 |  42.45 |  58.51 |  92.45 |  59.22 |  32.79 |  23.07 |  75.74 |  25.80 |  62.11 |  10.24 |  66.56 |  85.77 | 100.00 |  40.03 |  50.39 |  53.81 |  71.79 |  69.77 |   5.79 |
|        21 |  68.34 |  70.54 |  59.21 | 100.00 |  70.31 |  56.95 |  44.44 |  56.23 |  68.43 |  73.57 |  73.76 |  62.65 |  88.53 |  56.19 |  87.83 |  52.28 |  36.92 |  64.24 |  69.99 |  43.96 |  22.14 |  49.73 |  66.39 |  90.02 |  58.10 |  64.79 |  30.63 |  92.59 |  26.38 |  86.01 |  31.16 |  56.36 |  91.58 | 100.00 |  15.05 |  49.39 |  81.19 |  78.43 |  71.96 |  55.05 |
|        22 |  66.68 |  72.38 |  74.12 |  95.49 |  83.98 |  72.67 |  42.87 |  71.32 |  93.20 |  70.66 |  84.47 |  66.24 |  68.60 |  86.75 |  91.20 |  87.79 |  53.83 |  74.02 |  77.37 |  52.00 |  37.67 |  58.10 | 100.00 |  99.71 |  86.88 |  75.65 |  31.89 |  94.18 |  46.57 | 100.00 |  50.03 |  72.44 |  85.73 |  81.43 |  49.92 |  58.06 |  88.35 | 100.00 |  78.12 |  71.93 |
